Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
UNH,NYSE,UNITEDHEALTH GROUP INC,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22UnitedHealth Group%22+%22transfer+agent%22,100%,investor_relations@uhc.com,(877) 536-3550,,,67%,"935,380,000",91324P102,,100%,89%,731766,,,,2023-02-27 04:10:26,,,,
UNIB,OTC,UNIVERSITY BANCORP INC /DE/,,,,,0%,,,,,0%,,,,0%,0%,811211,,,,,,,,
UNIT,Nasdaq,Uniti Group Inc.,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investor.relations@uniti.com,800-891-2981,"2101 Riverfront Drive, Suite ALittle Rock, AR 72202",https://investor.uniti.com/,100%,"237,250,000",91325V108,,100%,100%,1620280,,,✔,2023-12-07 00:14:59,,,,
UNL,NYSE,"United States 12 Month Natural Gas Fund, LP",,,,,0%,,,,,0%,"1,750,000",91288X109,,100%,33%,1405513,,,✔,2023-02-27 04:13:44,,,,
UNLYF,OTC,UNILEVER PLC,,,,,0%,,,,,0%,,,,0%,0%,217410,,,,,,,,
UNM,NYSE,Unum Group,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/5513/000114036122014463/ny20003210x1_def14a.htm,100%,investorrelations@unum.com,(423) 294-8996,"Chattanooga, 1 Fountain Square, United States",https://investors.unum.com/overview/default.aspx,100%,"200,000,000",91529Y106,,100%,100%,5513,,,✔,2023-12-07 21:45:25,,,,
UNMA,NYSE,Unum Group,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/5513/000114036122014463/ny20003210x1_def14a.htm,67%,investorrelations@unum.com,(423) 294-8996,"Chattanooga, 1 Fountain Square, United States",https://investors.unum.com/overview/default.aspx,100%,"12,000,000",91529Y601,,100%,89%,5513,,,✔,2023-12-07 21:45:27,,,,
UNOV,CBOE,"Earth Science Tech, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1538495,,,,,,,,
UNP,NYSE,UNION PACIFIC CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Union Pacific%22+%22transfer+agent%22,100%,investor.relations@up.com,(877) 547-7261,,,67%,"624,480,000",907818108,,100%,89%,100885,,,,2023-02-27 04:10:26,,,,
UNQL,OTC,"Unique Logistics International, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1281845,,,,,,,,
UNSS,OTC,"UNIVERSAL SOLAR TECHNOLOGY, INC.",,,,,0%,,,,,0%,,,,0%,0%,1434389,,,,,,,,
UNTC,OTC,UNIT CORP,,,,,0%,,,,,0%,,,,0%,0%,798949,,,,,,,,
UNTCW,OTC,UNIT CORP,,,,,0%,,,,,0%,,,,0%,0%,798949,,,,,,,,
UNTY,Nasdaq,UNITY BANCORP INC /NJ/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"10,510,000",913290102,,100%,67%,920427,,,✔,2023-02-27 04:10:26,,,,
UNVR,NYSE,Univar Solutions Inc.,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22Univar Solutions%22+%22transfer+agent%22,100%,ir@univar.com,(844) 632-1060,,,67%,"166,790,000",91336L107,,100%,89%,1494319,,,,2023-02-27 04:10:26,,,,
UNXP,OTC,United Express Inc.,,,,,0%,,,,,0%,,,,0%,0%,1751707,,,,,,,,
UOKA,Nasdaq,MDJM LTD,,,,,,,,,,,,,,,,1741534,,,,,,,,
UONE,Nasdaq,"URBAN ONE, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1041657/000155837022006400/tmb-20220614xdef14a.htm,67%,,,,,0%,"9,110,000",91705J105,,100%,56%,1041657,,,✔,2023-02-27 04:13:44,,,,
UONEK,Nasdaq,"URBAN ONE, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1041657/000155837022006400/tmb-20220614xdef14a.htm,67%,,,,,0%,"37,360,000",91705J204,,100%,56%,1041657,,,✔,2023-02-27 04:13:47,,,,
UP,NYSE,Wheels Up Experience Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1819516/000114036122014964/ny20002580x1_def14a.htm,67%,IR@wheelsup.com,,"601 West 26th StreetNew York, NY 10001",https://investors.wheelsup.com/overview/default.aspx,67%,"244,470,000",96328L106,,100%,78%,1819516,,,,2023-12-07 20:50:16,,,,
UP-WT,NYSE,Wheels Up Experience Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1819516/000114036122014964/ny20002580x1_def14a.htm,67%,IR@wheelsup.com,,"601 West 26th StreetNew York, NY 10001",https://investors.wheelsup.com/overview/default.aspx,67%,,,,0%,44%,1819516,,,,2023-12-07 20:50:20,,,,
UPB,Nasdaq,"Upstream Bio, Inc.",,,,,0%,,,,,0%,,,,0%,0%,2022626,,,,,,,,
UPBD,Nasdaq,"UPBOUND GROUP, INC.",,,,,0%,,,,,0%,,,,0%,0%,933036,,,,,,,,
UPC,Nasdaq,Universe Pharmaceuticals INC,Transhare Corporation,,,,33%,tina.xiao@ascent-ir.com,1-917-609-0333,"265 Jingjiu Avenue, Ji'an, Jiangxi, Fujian, China",http://www.universe-pharmacy.com/contact.html?type=ir,100%,"21,750,000",G9442G104,,100%,78%,1809616,,,✔,2023-12-06 23:19:46,,,,
UPDC,OTC,UPD HOLDING CORP.,,,,,0%,,,,,0%,,,,0%,0%,836937,,,,,,,,
UPH,NYSE,"UpHealth, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,IR@uphealthinc.com,,"14000 S Military Trl Ste 230, Delray Beach, Florida, 33484, United States",https://investors.uphealthinc.com/overview/default.aspx,67%,"147,220,000",91532B101,,100%,67%,1770141,,,,2023-12-07 20:48:49,,,,
UPH-WT,NYSE,"UpHealth, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,IR@uphealthinc.com,,"14000 S Military Trl Ste 230, Delray Beach, Florida, 33484, United States",https://investors.uphealthinc.com/overview/default.aspx,67%,,,,0%,33%,1770141,,,,2023-12-07 20:48:50,,,,
UPHL,OTC,"UpHealth, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1770141,,,,,,,,
UPHLW,OTC,"UpHealth, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1770141,,,,,,,,
UPLD,Nasdaq,"Upland Software, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1505155/000150515522000028/proxy2022.htm,67%,investor-relations@uplandsoftware.com,512-960-1031,"Frost Bank Tower401 Congress Avenue, Suite 1850Austin, TX 78701-3788, USA",https://investor.uplandsoftware.com/overview/default.aspx,100%,"31,630,000",91544A109,,100%,89%,1505155,,,,2023-12-06 23:15:05,,,,
UPS,NYSE,UNITED PARCEL SERVICE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22UPS%22+%22transfer+agent%22,100%,investor@ups.com,,,,33%,"731,850,000",911312106,,100%,78%,1090727,,,,2023-02-27 04:10:26,,,,
UPST,Nasdaq,"Upstart Holdings, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1647639/000119312522096184/d251152ddef14a.htm,100%,,,,,0%,"81,350,000",91680M107,,100%,67%,1647639,,,✔,2023-02-27 04:10:26,,,,
UPTD,Nasdaq,TradeUP Acquisition Cor,,,,,0%,,,,,0%,"5,850,000",89268A107,,100%,33%,1844417,,,✔,2023-02-27 04:13:44,,,,
UPTDU,Nasdaq,TradeUP Acquisition Cor,,,,,0%,,,,,0%,"4,430,000",89268A206,,100%,33%,1844417,,,,2023-02-27 04:13:47,,,,
UPTDW,Nasdaq,TradeUP Acquisition Cor,,,,,0%,,,,,0%,,89268A115,,50%,17%,1844417,,,✔,2023-02-27 04:13:49,,,,
UPWK,Nasdaq,"UPWORK, INC","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1627475/000114036122015030/ny20001685x1_def14a.htm,67%,,,,,0%,"130,530,000",91688F104,,100%,56%,1627475,,,✔,2023-02-27 04:10:26,,,,
UPXI,Nasdaq,"UPEXI, INC.",VStock Transfer LLC,,,,33%,Upexi@KCSA.com,,"17129 US Hwy 19 NClearwater, FL 33760United States",https://ir.upexi.com,67%,"16,810,000",39959A106,,100%,67%,1775194,,,✔,2023-12-06 23:00:54,,,,
UPYY,OTC,UPAY,,,,,0%,,,,,0%,,,,0%,0%,1677897,,,,,,,,
URBN,Nasdaq,URBAN OUTFITTERS INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Urban Outfitters%22+%22transfer+agent%22,100%,oona.mccullough@urbanout.com,,,,33%,"92,170,000",917047102,,100%,78%,912615,,,,2023-02-27 04:10:26,,,,
URCWF,OTC,Uranium Royalty Corp.,,,,,0%,,,,,0%,,,,0%,0%,1711570,,,,,,,,
URG,NYSE,UR-ENERGY INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1375205/000165495422005267/urg_def14a.htm,67%,,,,,0%,"222,810,000",91688R108,,100%,56%,1375205,,,✔,2023-02-27 04:10:26,,,,
URGN,Nasdaq,UroGen Pharma Ltd.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1668243/000143774922010483/urgn20220426_def14a.htm,67%,vincent.perrone@urogen.com,,"400 Alexander Park Drive, 4th Floor Princeton, NJ 08540",https://investors.urogen.com/resources/overview,67%,"22,740,000",M96088105,,100%,78%,1668243,,,✔,2023-12-06 21:45:04,,,,
URI,NYSE,"UNITED RENTALS, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22United Rentals%22+%22transfer+agent%22,100%,investors@unitedrentals.com,(800) 937-5449,,,67%,"69,990,000",911363109,,100%,89%,1067701,,,,2023-02-27 04:10:26,,,,
UROY,Nasdaq,Uranium Royalty Corp.,,,,,0%,,,,,0%,"97,330,000",91702V101,,100%,33%,1711570,,,✔,2023-02-27 04:10:26,,,,
URYL,OTC,TrueNorth Quantum Inc.,,,,,0%,,,,,0%,,,,0%,0%,1652842,,,,,,,,
USA,NYSE,LIBERTY ALL STAR EQUITY FUND,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"260,100,000",530158104,,100%,67%,799195,,,✔,2023-02-27 04:13:53,,,,
USAC,NYSE,"USA Compression Partners, LP",EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,ir@usacompression.com,(512) 473-2662,"111 Congress AvenueSuite 2400Austin, TX 78701",https://investors.usacompression.com/contact-ir,100%,"97,940,000",90290N109,,100%,100%,1522727,,,✔,2023-12-06 21:40:56,,,,
USAP,Nasdaq,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,info@univstainless.com,(412) 257-7640,"600 Mayer StreetBridgeville, PA 15017",https://investors.univstainless.com,100%,"8,980,000",913837100,,100%,89%,931584,,,✔,2023-12-06 21:39:04,,,,
USAQ,OTC,"QHSLab, Inc.",,,,,0%,,,,,0%,,,,0%,0%,856984,,,,,,,,
USAS,NYSE,Americas Gold & Silver Corp,,,,,0%,,,,,0%,"184,280,000",03062D100,,100%,33%,1286973,,,✔,2023-02-27 04:10:26,,,,
USAU,Nasdaq,U.S. GOLD CORP.,EQUINITI TRUST COMPANY,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@usgoldcorp.gold,800-557-4550,"1807 Capital AvenueCheyenne, WY 82001",https://ir.usgoldcorp.gold,100%,"8,350,000",90291C201,,100%,78%,27093,,,✔,2023-12-06 21:37:49,,,,
USB,NYSE,US BANCORP \DE\,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22U.S. Bancorp%22+%22transfer+agent%22,100%,investorrelations@usbank.com,(866) 775-9668,,,67%,"1,485,780,000",902973304,,100%,89%,36104,,,,2023-02-27 04:10:26,,,,
USB-PA,NYSE,US BANCORP \DE\,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22U.S. Bancorp%22+%22transfer+agent%22,100%,investorrelations@usbank.com,(866) 775-9668,,,67%,"1,485,823,486",902973304,,100%,89%,36104,,,,2023-02-27 04:10:26,,,,
USB-PH,NYSE,US BANCORP \DE\,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22U.S. Bancorp%22+%22transfer+agent%22,100%,investorrelations@usbank.com,(866) 775-9668,,,67%,"1,485,823,486",902973304,,100%,89%,36104,,,,2023-02-27 04:10:26,,,,
USB-PP,NYSE,US BANCORP \DE\,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22U.S. Bancorp%22+%22transfer+agent%22,100%,investorrelations@usbank.com,(866) 775-9668,,,67%,"1,485,823,486",902973304,,100%,89%,36104,,,,2023-02-27 04:10:26,,,,
USB-PQ,NYSE,US BANCORP \DE\,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22U.S. Bancorp%22+%22transfer+agent%22,100%,investorrelations@usbank.com,(866) 775-9668,,,67%,"1,485,823,486",902973304,,100%,89%,36104,,,,2023-02-27 04:13:44,,,,
USB-PR,NYSE,US BANCORP \DE\,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22U.S. Bancorp%22+%22transfer+agent%22,100%,investorrelations@usbank.com,(866) 775-9668,,,67%,"1,485,823,486",902973304,,100%,89%,36104,,,,2023-02-27 04:13:47,,,,
USB-PS,NYSE,US BANCORP \DE\,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22U.S. Bancorp%22+%22transfer+agent%22,100%,investorrelations@usbank.com,(866) 775-9668,,,67%,"1,485,823,486",902973304,,100%,89%,36104,,,,2023-02-27 04:13:49,,,,
USCB,Nasdaq,"USCB FINANCIAL HOLDINGS, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1901637/000092708922000053/uscb20220420_def14a.htm,67%,,,,,0%,"20,000,000",90355N101,,100%,56%,1901637,,,✔,2023-02-27 04:10:26,,,,
USCI,NYSE,United States Commodity Index Funds Trust,,,,,0%,,,,,0%,"5,250,000",911717106,,100%,33%,1479247,,,✔,2023-02-27 04:10:26,,,,
USCT,Nasdaq,TKB Critical Technologies 1,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1860514/000182912623000572/tkbcriticaltech1_def14a.htm,67%,,,,,0%,"23,000,000",G88935112,,100%,56%,1860514,,,✔,2023-02-27 04:10:26,,,,
USCTD,OTC,Roth CH Acquisition Co.,,,,,0%,,,,,0%,,,,0%,0%,1860514,,,,,,,,
USCTF,OTC,Roth CH Acquisition Co.,,,,,0%,,,,,0%,,,,0%,0%,1860514,,,,,,,,
USCTU,Nasdaq,TKB Critical Technologies 1,,,,,0%,,,,,0%,,G88935104,,50%,17%,1860514,,,✔,2023-02-27 04:10:26,,,,
USCTW,Nasdaq,TKB Critical Technologies 1,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1860514/000182912623000572/tkbcriticaltech1_def14a.htm,67%,,,,,0%,,G88935120,,50%,39%,1860514,,,✔,2023-02-27 04:10:26,,,,
USDP,OTC,USD Partners LP,,,,,0%,,,,,0%,"33,380,000",903318103,,100%,33%,1610682,,,✔,2023-02-27 04:10:26,,,,
USDR,OTC,UAS Drone Corp.,,,,,0%,,,,,0%,,,,0%,0%,1638911,,,,,,,,
USEA,Nasdaq,United Maritime Corp,,,,,0%,,,,,0%,"8,860,000",Y92335101,,100%,33%,1912847,,,✔,2023-02-27 04:10:26,,,,
USEG,Nasdaq,US ENERGY CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/101594/000149315222011587/def14a.htm,67%,ir@usnrg.com,303-993-3200,"1616 S. VossSuite 725Houston, TX 77057",https://usnrg.com/contact-us/,100%,"25,680,000",911805307,,100%,89%,101594,,,,2023-12-06 21:06:45,,,,
USER,NYSE,"UserTesting, Inc.",,,,,0%,,,,,0%,"143,980,000",9.17E+105,,100%,33%,1557127,,,✔,2023-02-27 04:13:47,,,,
USFD,NYSE,US Foods Holding Corp.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22US Foods Holding%22+%22transfer+agent%22,100%,ir@usfoods.com,,,,33%,"224,540,000",912008109,,100%,78%,1665918,,,,2023-02-27 04:13:49,,,,
USGO,Nasdaq,U.S. GoldMining Inc.,,,,,0%,,,,,0%,,,,0%,0%,1947244,,,,,,,,
USGOW,Nasdaq,U.S. GoldMining Inc.,,,,,0%,,,,,0%,,,,0%,0%,1947244,,,,,,,,
USIC,OTC,Uncle's Ice Cream,,,,,0%,,,,,0%,,,,0%,0%,1940366,,,,,,,,
USIO,Nasdaq,"Usio, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1088034/000143774922010253/usio20220426_def14a.htm,67%,,,,,0%,"25,190,000",917313108,,100%,56%,1088034,,,✔,2023-02-27 04:10:26,,,,
USL,NYSE,"United States 12 Month Oil Fund, LP",,,,,0%,,,,,0%,"3,050,000",91288V103,,100%,33%,1405528,,,✔,2023-02-27 04:10:26,,,,
USLG,OTC,"U.S. Lighting Group, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1536394,,,,,,,,
USLM,Nasdaq,UNITED STATES LIME & MINERALS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"5,670,000",911922102,,100%,67%,82020,,,✔,2023-02-27 04:10:26,,,,
USM,NYSE,UNITED STATES CELLULAR CORP,,,,,0%,,,,,0%,"52,560,000",911684108,,100%,33%,821130,,,✔,2023-02-27 04:10:26,,,,
USML,NYSE,UBS AG,The Bank Of New York Mellon (GRS),,,https://www.ubs.com/global/en/investor-relations/contact/faq/share.html,33%,etracs@ubs.com,1-877-387 2275,"Bahnhofstrasse 45, 8001 Zurich, Switzerland",https://etracs.ubs.com/contact,100%,"1,000,000",90278V701,,100%,78%,1114446,,,✔,2023-12-22 02:42:45,,,,
USNA,NYSE,USANA HEALTH SCIENCES INC,,,,,0%,,,,,0%,"19,200,000",90328M107,,100%,33%,896264,,,✔,2023-02-27 04:10:26,,,,
USNU,OTC,"Elite Health Systems, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1089815,,,,,,,,
USNU,OTC,Elite Health Systems Inc.,,,,,,,,,,,,,,,,1089815,,,,,,,,
USO,NYSE,"United States Oil Fund, LP",,,,,0%,,,,,0%,"30,820,000",91232N207,,100%,33%,1327068,,,✔,2023-02-27 04:13:53,,,,
USOI,Nasdaq,CREDIT SUISSE AG,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,,22539U602,,50%,50%,1053092,,,✔,2023-02-27 04:10:26,,,,
USPH,NYSE,U S PHYSICAL THERAPY INC /NV,,,,,0%,,,,,0%,"13,000,000",90337L108,,100%,33%,885978,,,✔,2023-02-27 04:10:26,,,,
USQIX,Nasdaq,USQ Core Real Estate Fund,,,,,0%,,,,,0%,,,,0%,0%,1691570,,,✔,2023-02-27 04:10:26,,,,
USRM,OTC,"U.S. Stem Cell, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1388319,,,,,,,,
USTWF,OTC,Roth CH Acquisition Co.,,,,,0%,,,,,0%,,,,0%,0%,1860514,,,,,,,,
USX,NYSE,"U.S. Xpress Enterprises, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/923571/000110465922046035/tm2125515-1_def14a.htm,67%,,,,,0%,"35,690,000",90338N202,,100%,56%,923571,,,✔,2023-02-27 04:13:44,,,,
UTAA,Nasdaq,UTA Acquisition Corporation,,,,,0%,,,,,0%,"23,000,000",G9473A109,,100%,33%,1879221,,,✔,2023-02-27 04:13:49,,,,
UTAAU,Nasdaq,UTA Acquisition Corporation,,,,,0%,,,,,0%,,G9473A125,,50%,17%,1879221,,,✔,2023-02-27 04:13:53,,,,
UTAAW,Nasdaq,UTA Acquisition Corporation,,,,,0%,,,,,0%,,G9473A117,,50%,17%,1879221,,,✔,2023-02-27 04:10:26,,,,
UTF,NYSE,COHEN & STEERS INFRASTRUCTURE FUND INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investor_relations@cohenandsteers.com,1 212 796 9353​,"280 Park Ave, 10th FloorNew York, NY 10017",https://www.cohenandsteers.com/investor-relations/,100%,"93,720,000",19248A109,,100%,100%,1275617,,,✔,2023-12-06 22:34:52,,,,
UTG,NYSE,REAVES UTILITY INCOME FUND,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1263994/000139834422003165/fp0072824_def14a.htm,67%,,,,,0%,"67,730,000",756158101,,100%,56%,1263994,,,✔,2023-02-27 04:10:26,,,,
UTGN,OTC,UTG INC,,,,,0%,,,,,0%,,,,0%,0%,832480,,,,,,,,
UTHR,Nasdaq,UNITED THERAPEUTICS Corp,Bank Of New York (The),,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"45,520,000",91307C102,,100%,44%,1082554,,,✔,2023-02-27 04:10:26,,,,
UTI,NYSE,UNIVERSAL TECHNICAL INSTITUTE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1261654/000119312523009570/d391747ddef14a.htm,67%,UTI@Gateway-grp.com,623-445-0872,"4225 E. Windrose Dr, Suite 200Phoenix, AZ 85032",https://investor.uti.edu,100%,"33,770,000",913915104,,100%,89%,1261654,,,✔,2023-12-06 22:30:43,,,,
UTL,NYSE,UNITIL CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"16,040,000",913259107,,100%,67%,755001,,,✔,2023-02-27 04:10:26,,,,
UTMD,Nasdaq,UTAH MEDICAL PRODUCTS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"3,650,000",917488108,,100%,67%,706698,,,✔,2023-02-27 04:10:26,,,,
UTME,Nasdaq,UTime Ltd,,,,,0%,,,,,0%,"8,270,000",G9411M108,,100%,33%,1789299,,,✔,2023-02-27 04:10:26,,,,
UTRS,OTC,MINERVA SURGICAL INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1452965/000114036123002341/ny20006563x2_def14a.htm,67%,,,,,0%,"28,860,000",60343F106,,100%,56%,1452965,,,✔,2023-02-27 04:10:26,,,,
UTSI,Nasdaq,UTSTARCOM HOLDINGS CORP.,"Boston Equiserve, L.P.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,utsi-ir@utstar.com,86 571 8192 8888,"4th Floor, South Wing368 Liuhe Road, Binjiang DistrictHangzhou 310053P.R. China",https://www.utstar.com/?q=contact-us,100%,"9,040,000",G9310A122,,100%,78%,1030471,,,✔,2023-12-06 21:30:13,,,,
UTZ,NYSE,"Utz Brands, Inc.",EQUINITI TRUST COMPANY,,7806,https://www.sec.gov/Archives/edgar/data/1739566/000119312522082070/d272777ddef14a.htm,67%,kpowers@utzsnacks.com,86 571 8192 8888,"900 High Street, Hanover, PA 17331",https://investors.utzsnacks.com/resources/investor-faqs/default.aspx,100%,"80,810,000",918090101,,100%,89%,1739566,,,✔,2023-12-06 21:29:12,,,,
UUGRY,OTC,United Utilities Group plc,,,,,0%,,,,,0%,,,,0%,0%,1440130,,,,,,,,
UUGWF,OTC,United Utilities Group plc,,,,,0%,,,,,0%,,,,0%,0%,1440130,,,,,,,,
UUP,NYSE,Invesco DB US Dollar Index Bullish Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/5094/000119312522178817/d350724ddef14a.htm,100%,ir@invesco.com,(404) 892-0896,"1331 Spring Street, NWAtlanta, GA 30309",https://www.invesco.com/corporate/en/contact-us.html,100%,"69,000,040",46141D203,,100%,100%,1383151,,,,2023-12-20 01:30:51,,,,
UURAF,OTC,Ucore Rare Metals Inc.,,,,,0%,,,,,0%,,,,0%,0%,1495651,,,,,,,,
UUU,NYSE,UNIVERSAL SECURITY INSTRUMENTS INC,,,,,0%,,,,,0%,"2,310,000",913821302,,100%,33%,102109,,,✔,2023-02-27 04:10:26,,,,
UUUU,NYSE,ENERGY FUELS INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1385849/000106299322009528/formdef14a.htm,100%,,,,,0%,"157,580,000",292671708,,100%,67%,1385849,,,✔,2023-02-27 04:10:26,,,,
UVE,NYSE,"UNIVERSAL INSURANCE HOLDINGS, INC.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/891166/000119312522133979/d249822ddef14a.htm,67%,asoleimani@universalproperty.com,954-804-8874,"1110 West Commercial BoulevardSuite 100Fort Lauderdale, Florida 33309",https://universalinsuranceholdings.com/investors/,100%,"30,720,000",91359V107,,100%,89%,891166,,,✔,2023-12-06 21:01:50,,,,
UVIX,CBOE,VS Trust,,,,,0%,,,,,0%,,,,0%,0%,1793497,,,,,,,,
