Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
MCAFR,Nasdaq,Mountain Crest Acquisition Corp. IV Rights,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1853774/000182912622019517/mountaincrestacqu_def14a.htm,67%,,,,,0%,,62403K116,,50%,39%,1853774,,,✔,2023-02-27 04:10:26,,,,
MCAFU,Nasdaq,Mountain Crest Acquisition Corp IV,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1853774/000182912622019517/mountaincrestacqu_def14a.htm,67%,,,,,0%,,62403K207,,50%,39%,1853774,,,✔,2023-02-27 04:10:26,,,,
MCAG,OTC,Mountain Crest Acquisition Corp. V,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1859035/000182912622019686/mountaincrest5_def14a.htm,67%,,,,,0%,"9,030,000",62404B107,,100%,56%,1859035,,,✔,2023-02-27 04:10:26,,,,
MCAGR,OTC,Mountain Crest Acquisition Corp. V,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1859035/000182912622019686/mountaincrest5_def14a.htm,67%,,,,,0%,,62404B115,,50%,39%,1859035,,,✔,2023-02-27 04:10:26,,,,
MCAGU,OTC,Mountain Crest Acquisition Corp. V,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1859035/000182912622019686/mountaincrest5_def14a.htm,67%,,,,,0%,,62404B206,,50%,39%,1859035,,,✔,2023-02-27 04:10:26,,,,
MCB,NYSE,Metropolitan Bank Holding Corp.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1476034/000110465922047590/tm223680-1_def14a.htm,67%,IR@MCBankNY.com,(212) 365-6721,"99 Park Ave 12th Floor, New York, NY 10016",https://investors.mcbankny.com/corporate-profile/default.aspx,100%,"10,930,000",591774104,,100%,89%,1476034,,,✔,2023-11-20 15:02:31,,,,
MCBC,Nasdaq,MACATAWA BANK CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,jswets@macatawabank.com,616-494-7645,,https://investors.macatawabank.com,67%,"34,250,000",554225102,,100%,89%,1053584,,,✔,2023-11-20 14:56:38,,,,
MCBS,Nasdaq,"MetroCity Bankshares, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"25,450,000",59165J105,,100%,67%,1747068,,,✔,2023-02-27 04:13:53,,,,
MCCX,OTC,MCX Technologies Corp,,,,,0%,,,,,0%,,,,0%,0%,1535079,,,,,,,,
MCD,NYSE,MCDONALDS CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22McDonald's%22+%22transfer+agent%22,100%,,(630) 623-7428,,https://corporate.mcdonalds.com/corpmcd/investors/shareholder-resources.html,33%,"735,720,000",580135101,,100%,78%,63908,,,✔,2023-02-27 04:10:26,,,,
MCFE,Nasdaq,McAfee Corp.,,,,https://www.google.com/search?q=%22McAfee%22+%22transfer+agent%22,0%,investor@mcafee.com,,,https://www.mcafee.com/en-us/consumer-corporate/investors.html,33%,,579062100,,50%,28%,1783317,,,,2023-02-27 04:10:26,,,,
MCFT,Nasdaq,"MasterCraft Boat Holdings, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1638290/000156459022031747/mcft-def14a_20221025.htm,100%,investorrelations@mastercraft.com,,,https://investors.mastercraft.com/ir-contacts,33%,"18,150,000",57637H103,,100%,78%,1638290,,,✔,2023-11-20 14:55:39,,,,
MCG,NYSE,Membership Collective Group Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,ir@sohohouseco.com,,,https://sohohouseco.com/resources/investor-contacts/default.aspx,33%,"58,420,000",586001109,,100%,56%,1846510,,,✔,2023-11-20 14:54:46,,,,
MCHP,Nasdaq,MICROCHIP TECHNOLOGY INC,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22Microchip Technology%22+%22transfer+agent%22,100%,ir@microchip.com,(480) 792-7373,,https://www.microchip.com/en-us/about/investors/investor-information/faqs,67%,"552,480,000",595017104,,100%,89%,827054,,,,2023-02-27 04:10:26,,,,
MCHX,Nasdaq,MARCHEX INC,Mellon Investor Services Llc,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"37,670,000",56624R108,,100%,44%,1224133,,,✔,2023-02-27 04:10:26,,,,
MCI,NYSE,BARINGS CORPORATE INVESTORS,,,,,0%,,,,,0%,"20,260,000",06759X107,,100%,33%,275694,,,✔,2023-02-27 04:10:26,,,,
MCK,NYSE,MCKESSON CORP,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22McKesson%22+%22transfer+agent%22,100%,investors@mckesson.com,,,"https://investor.mckesson.com/resources/investor-contacts/default.aspx#:~:text=If%20you%20have%20questions%20on,at%20800%2D522%2D6645.",33%,"143,730,000",58155Q103,,100%,78%,927653,,,,2023-02-27 04:10:26,,,,
MCLD,Nasdaq,MCloud Technologies Corp,TSX Trust Company,,,,33%,ir@mcloudcorp.com,1-866-420-1781,,https://investor.mcloudcorp.com/home/default.aspx,67%,"15,480,000",582270609,,100%,67%,1756499,,,✔,2023-11-27 21:44:38,,,,
MCLDF,OTC,mCloud Technologies Corp.,,,,,0%,,,,,0%,,,,0%,0%,1756499,,,,,,,,
MCLDP,Nasdaq,mCloud Technologies Corp.,TSX Trust Company,,,,33%,ir@mcloudcorp.com,1-866-420-1781,,https://investor.mcloudcorp.com/home/default.aspx,67%,,,,0%,33%,1756499,,,✔,2023-11-27 21:44:38,,,,
MCLDW,Nasdaq,MCloud Technologies Corp,TSX Trust Company,,,,33%,ir@mcloudcorp.com,1-866-420-1781,,https://investor.mcloudcorp.com/home/default.aspx,67%,,582270179,,50%,50%,1756499,,,✔,2023-11-27 21:44:37,,,,
MCLE,OTC,Medicale Corp.,,,,,0%,,,,,0%,,,,0%,0%,1827855,,,,,,,,
MCN,NYSE,Madison Covered Call & Equity Strategy Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"20,990,000",557437100,,100%,67%,1289868,,,✔,2023-02-27 04:13:47,,,,
MCN,NYSE,XAI Madison Equity Premium Income Fund,,,,,,,,,,,,,,,,1289868,,,,,,,,
MCO,NYSE,MOODYS CORP /DE/,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22Moody's%22+%22transfer+agent%22,100%,ir@moodys.com,(212) 553-0300,,"https://ir.moodys.com/contacts/transfer-agent/default.aspx#:~:text=American%20Stock%20Transfer%20and%20Trust,records%20of%20our%20registered%20shareholders.",67%,"183,500,000",615369105,,100%,89%,1059556,,,,2023-02-27 04:13:49,,,,
MCOA,OTC,"Marijuana Co of America, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1078799,,,,,,,,
MCOM,OTC,micromobility.com Inc.,,,,,0%,,,,,0%,,,,0%,0%,1788841,,,,,,,,
MCOMW,OTC,micromobility.com Inc.,,,,,0%,,,,,0%,,,,0%,0%,1788841,,,,,,,,
MCR,NYSE,MFS CHARTER INCOME TRUST,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"44,120,000",552727109,,100%,67%,851170,,,✔,2023-02-27 04:10:26,,,,
MCRB,Nasdaq,"Seres Therapeutics, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,kmannix@serestherapeutics.com,,,https://ir.serestherapeutics.com/shareholder-services/ir-contact,33%,"124,070,000",81750R102,,100%,78%,1609809,,,✔,2023-11-20 14:47:01,,,,
MCRI,Nasdaq,MONARCH CASINO & RESORT INC,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/907242/000155837022005013/tmb-20220525xdef14a.htm,67%,,,,,0%,"18,890,000",609027107,,100%,56%,907242,,,✔,2023-02-27 04:10:26,,,,
MCS,NYSE,MARCUS CORP,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investorrelations@marcuscorp.com,(414) 905-­1100,,https://investors.marcuscorp.com/resources/investor-contacts/default.aspx,67%,"24,400,000",566330106,,100%,89%,62234,,,✔,2023-11-20 14:45:53,,,,
MCTR,Nasdaq,CTRL GROUP Ltd,,,,,0%,,,,,0%,,,,0%,0%,1969928,,,,,,,,
MCUJF,OTC,MEDICURE INC,,,,,0%,,,,,0%,,,,0%,0%,1133519,,,,,,,,
MCVT,Nasdaq,"Mill City Ventures III, Ltd",,,,,0%,,,,,0%,"6,080,000",59982U200,,100%,33%,1425355,,,✔,2023-02-27 04:10:26,,,,
MCW,Nasdaq,"Mister Car Wash, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,IR@mistercarwash.com,,,https://ir.mistercarwash.com/company-information/contacts,33%,"304,290,000",60646V105,,100%,56%,1853513,,,✔,2023-11-20 14:44:03,,,,
MCY,NYSE,MERCURY GENERAL CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Mercury General%22+%22transfer+agent%22,100%,,,,,0%,"55,370,000",589400100,,100%,67%,64996,,,✔,2023-02-27 04:10:26,,,,
MD,NYSE,"Pediatrix Medical Group, Inc.",,,,,0%,,,,,0%,"84,350,000",58502B106,,100%,33%,893949,,,✔,2023-02-27 04:10:26,,,,
MDAI,Nasdaq,"Spectral AI, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1833498,,,,,,,,
MDAIW,Nasdaq,"Spectral AI, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1833498,,,,,,,,
MDB,Nasdaq,"MongoDB, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1441816/000144181622000101/mdbdef14a2022proxy.htm,67%,,,,,0%,"68,710,000",60937P106,,100%,56%,1441816,,,✔,2023-02-27 04:10:26,,,,
MDBH,Nasdaq,"MDB Capital Holdings, LLC",,,,,0%,,,,,0%,,,,0%,0%,1934642,,,,,,,,
MDC,NYSE,"M.D.C. Holdings, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.google.com/search?q=%22MDC Holdings%22+%22transfer+agent%22,100%,ir@mdch.com,(866) 424-3395,,https://ir.richmondamerican.com/contacts,67%,"71,160,000",552676108,,100%,89%,773141,,,,2023-03-14 22:22:22,,,,
MDCE,OTC,Medical Care Technologies Inc.,,,,,0%,,,,,0%,,,,0%,0%,1404593,,,,,,,,
MDCX,Nasdaq,Medicus Pharma Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1997296,,,,,,,,
MDCXW,Nasdaq,Medicus Pharma Ltd.,,,,,,,,,,,,,,,,1997296,,,,,,,,
MDER,,KVAC (Cayman) Ltd,,,,,0%,,,,,0%,,,,0%,0%,2037646,,,,,,,,
MDEX,OTC,Madison Technologies Inc.,,,,,0%,,,,,0%,,,,0%,0%,1318268,,,,,,,,
MDGL,Nasdaq,"MADRIGAL PHARMACEUTICALS, INC.","COMPUTERSHARE TRUST COMPANY, N.A. (Canton, MA)",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"17,100,000",558868105,,100%,44%,1157601,,,✔,2023-02-27 04:10:26,,,,
MDGS,Nasdaq,Medigus,The Bank Of New York Mellon (ADS),,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,IR@medigus.com,,,https://medigus.com/faqs/,33%,"24,590,000",58471G300,,100%,56%,1618500,,,✔,2023-12-21 04:42:50,,,,
MDGSW,Nasdaq,Medigus,The Bank Of New York Mellon (ADS),,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,IR@medigus.com,,,https://medigus.com/faqs/,33%,"23,850,000",58471G128,,100%,56%,1618500,,,✔,2023-12-21 04:42:50,,,,
MDH,NYSE,MDH Acquisition Corp.,,,,,0%,,,,,0%,"27,600,000",55283P106,,100%,33%,1823143,,,✔,2023-02-27 04:10:26,,,,
MDH-UN,NYSE,MDH Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,1823143,,,✔,2023-02-27 04:10:26,,,,
MDIA,Nasdaq,Mediaco Holding Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1784254/000114036122025589/edge20004641x1_def14a.htm,100%,ir@mediacoholding.com,,,https://mediacoholding.com/press/,33%,"16,020,000",58450D104,,100%,78%,1784254,,,✔,2023-11-20 14:41:07,,,,
MDJH,Nasdaq,MDJM LTD,Transhare Corporation,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@mdjmjh.com,44-01337 829 349,,http://ir.mdjmjh.com/about-67-63-52.html,67%,"11,680,000",G59290109,,100%,67%,1741534,,,✔,2023-11-24 18:19:45,,,,
MDLVY,OTC,"Medlive Technology Co., Ltd./ADR",,,,,0%,,,,,0%,,,,0%,0%,1933644,,,,,,,,
MDLZ,Nasdaq,"Mondelez International, Inc.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Mondelez International%22+%22transfer+agent%22,100%,ir@mdlz.com,(847) 943-5454,,https://www.mondelezinternational.com/Investors/IR-Contacts,67%,"1,370,570,000",609207105,,100%,89%,1103982,,,,2023-02-27 04:10:26,,,,
MDNA,Nasdaq,Medicenna Therapeutics Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"56,300,000",58490H107,,100%,56%,1807983,,,✔,2023-02-27 04:10:26,,,,
MDNAF,OTC,Medicenna Therapeutics Corp.,,,,,0%,,,,,0%,,,,0%,0%,1807983,,,,,,,,
MDNC,OTC,Medinotec Inc.,,,,,0%,,,,,0%,,,,0%,0%,1931055,,,,,,,,
MDPLF,OTC,Medicus Pharma Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1997296,,,,,,,,
MDRR,Nasdaq,"Medalist Diversified REIT, Inc.",VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"17,470,000",58403P105,,100%,56%,1654595,,,✔,2023-11-23 18:43:44,,,,
MDRRP,Nasdaq,"Medalist Diversified REIT, Inc.",VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"200,000",58403P204,,100%,56%,1654595,,,✔,2023-11-23 18:43:53,,,,
MDRX,OTC,Veradigm Inc.,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1124804/000156459022018611/mdrx-def14a_20220621.htm,67%,jenny.gelinas@veradigm.com,,,https://investor.veradigm.com/shareholder-services/contact-us,33%,"110,790,000",01988P108,,100%,67%,1124804,,,✔,2023-11-20 14:36:20,,,,
MDT,NYSE,Medtronic plc,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"1,329,150,000",G5960L103,,100%,67%,1613103,,,✔,2023-02-27 04:10:26,,,,
MDU,NYSE,MDU RESOURCES GROUP INC,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22MDU Resources Group%22+%22transfer+agent%22,100%,investor@mduresources.com,(866) 866-8919,,"https://investor.mdu.com/stock-info/shareholder-services/default.aspx#:~:text=EQ%20Shareowner%20Services%20is%20our,Registrar%20and%20Dividend%20Disbursing%20Agent.",67%,"203,350,000",552690109,,100%,89%,67716,,,,2023-02-27 04:10:26,,,,
MDV,NYSE,"MODIV INDUSTRIAL, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1645873/000114036122022965/ny20004260x1_def14a.htm,100%,,,,,0%,"7,460,000",60784B101,,100%,67%,1645873,,,✔,2023-02-27 04:10:26,,,,
MDV-PA,NYSE,"MODIV INDUSTRIAL, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1645873/000114036122022965/ny20004260x1_def14a.htm,67%,,,,,0%,,,,0%,22%,1645873,,,✔,2023-02-27 04:10:26,,,,
MDVL,Nasdaq,MedAvail Holdings Inc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@medavail.com,,,https://investors.medavail.com/shareholder-services/investor-faqs,33%,"80,020,000",58406B103,,100%,56%,1402479,,,✔,2023-11-20 14:34:25,,,,
MDVLQ,OTC,"MedAvail Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1402479,,,,,,,,
MDWD,Nasdaq,MediWound Ltd.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@mediwound.com,,,https://ir.mediwound.com/news-releases/news-release-details/mediwound-reports-second-quarter-2023-financial-results-and,33%,"40,720,000",M68830104,,100%,67%,1593984,,,✔,2023-11-20 14:32:19,,,,
MDWK,OTC,"MDWerks, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1295514,,,,,,,,
MDWT,Nasdaq,Midwest Holding Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/355379/000110465922056469/tm223726d1_def14a.htm,67%,ir@midwestholding.com,402-817-5701,"2900 South 70th Street, Suite 400, Lincoln, NE 68506",https://ir.midwestholding.com/resources/investor-contacts/default.aspx,100%,"3,740,000",59833J206,,100%,89%,355379,,,✔,2023-11-20 14:31:01,,,,
MDXG,Nasdaq,"MIMEDX GROUP, INC.",Issuer Direct Corporation,,,,33%,investorrelations@mimedx.com,,,https://investors.mimedx.com/ir-contacts,33%,"113,610,000",602496101,,100%,56%,1376339,,,✔,2023-12-30 13:04:03,,,,
MDXH,Nasdaq,MDxHealth SA,The Bank Of New York Mellon (ADS),,,,33%,ir@mdxhealth.com,1.949.271.9223,,https://mdxhealth.com/shareholder-information/,67%,"155,970,000",5.83E+106,,100%,67%,1872529,,,✔,2023-12-21 04:42:44,,,,
MDXL,OTC,"MediXall Group, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1601280,,,,,,,,
MDY,NYSE,SPDR S&P MIDCAP 400 ETF TRUST,,,,,0%,,,,,0%,,,,0%,0%,936958,,,,,,,,
ME,Nasdaq,23andMe Holding Co.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1804591/000110465922080031/tm2217812-1_def14a.htm,67%,investors@23andme.com,,,https://investors.23andme.com/ir-resources/investor-faqs,33%,"259,770,000",90138Q108,,100%,67%,1804591,,,✔,2023-11-20 14:20:21,,,,
MEAC,Nasdaq,Mercury Ecommerce Acquisition Corp,,,,,0%,,,,,0%,"18,040,000",589381102,,100%,33%,1849902,,,✔,2023-02-27 04:10:26,,,,
MEACU,Nasdaq,Mercury Ecommerce Acquisition Corp,,,,,0%,,,,,0%,"18,040,000",589381201,,100%,33%,1849902,,,✔,2023-02-27 04:10:26,,,,
MEACW,Nasdaq,Mercury Ecommerce Acquisition Corp,,,,,0%,,,,,0%,,589381110,,50%,17%,1849902,,,✔,2023-02-27 04:10:26,,,,
MEC,NYSE,"Mayville Engineering Company, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,MEC@val-adv.com,615-844-6248,,https://ir.mecinc.com/resources/investor-contacts/default.aspx,67%,"20,530,000",578605107,,100%,67%,1766368,,,✔,2023-11-20 14:18:20,,,,
MED,NYSE,MEDIFAST INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,InvestorRelations@medifastinc.com,1-800-763-9953,,https://ir.medifastinc.com/contactus,67%,"11,020,000",58470H101,,100%,67%,910329,,,✔,2023-11-20 14:17:07,,,,
MEDE,OTC,Medies,,,,,0%,,,,,0%,,,,0%,0%,1918694,,,,,,,,
MEDP,Nasdaq,"Medpace Holdings, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investor@medpace.com,,,https://investor.medpace.com/investor-faqs,33%,"31,000,000",58506Q109,,100%,67%,1668397,,,✔,2023-11-20 14:12:36,,,,
MEDS,Nasdaq,"Scienture Holdings, Inc.",Action Stock Transfer Corporation,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"8,180,000",89846A207,,100%,44%,1382574,,,✔,2023-02-27 04:10:26,,,,
MEEC,OTC,Midwest Energy Emissions Corp.,,,,,0%,,,,,0%,,,,0%,0%,728385,,,,,,,,
MEG,NYSE,"Montrose Environmental Group, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1643615/000119312522087484/d314123ddef14a.htm,100%,ir@montrose-env.com,(949) 988-3383,"5120 Northshore Drive, North Little Rock, AR 72118.",https://investors.montrose-env.com/resources/investor-contacts/default.aspx,100%,"29,680,000",615111101,,100%,100%,1643615,,,✔,2023-11-20 14:10:52,,,,
MEGI,NYSE,NYLI CBRE Global Infrastructure Megatrends Term Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"50,010,000",56064Q107,,100%,67%,1855066,,,✔,2023-02-27 04:13:44,,,,
MEGL,Nasdaq,Magic Empire Global Ltd,,,,,0%,,,,,0%,"20,000,000",G5865E105,,100%,33%,1881472,,,✔,2023-02-27 04:13:47,,,,
MEI,NYSE,METHODE ELECTRONICS INC,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@methode.com,1-708-457-4030,,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit#gid=1544430281,67%,"36,570,000",591520200,,100%,67%,65270,,,,2023-11-20 14:09:20,,,,
MEIP,Nasdaq,"MEI Pharma, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1262104/000095017022020312/2023_def_14a.htm,67%,,,,,0%,"133,260,000",55279B202,,100%,56%,1262104,,,✔,2023-02-27 04:13:53,,,,
MEJHF,OTC,MEIJI Holdings Co Ltd/ADR,,,,,0%,,,,,0%,,,,0%,0%,1558812,,,,,,,,
MEJHY,OTC,MEIJI Holdings Co Ltd/ADR,,,,,0%,,,,,0%,,,,0%,0%,1558812,,,,,,,,
MEKA,Nasdaq,MELI Kaszek Pioneer Corp,,,,,0%,,,,,0%,"29,730,000",G5S74L106,,100%,33%,1870258,,,✔,2023-02-27 04:10:26,,,,
MELI,Nasdaq,MERCADOLIBRE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1099590/000114036122016252/ny20001488x1_def14a.htm,100%,,,,,0%,"50,340,000",58733R102,,100%,67%,1099590,,,✔,2023-02-27 04:10:26,,,,
MEOA,Nasdaq,Minority Equality Opportunities Acquisition Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1859310/000121390022070858/def14a1122_minorityequality.htm,67%,,,,,0%,"12,810,000",60436Q100,,100%,56%,1859310,,,✔,2023-02-27 04:10:26,,,,
MEOAU,Nasdaq,Minority Equality Opportunities Acquisition Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1859310/000121390022070858/def14a1122_minorityequality.htm,67%,,,,,0%,,60436Q209,,50%,39%,1859310,,,✔,2023-02-27 04:10:26,,,,
MEOAW,Nasdaq,Minority Equality Opportunities Acquisition Inc,,,,,0%,,,,,0%,,60436Q118,,50%,17%,1859310,,,✔,2023-02-27 04:10:26,,,,
MEOBF,OTC,MESOBLAST LTD,,,,,0%,,,,,0%,,,,0%,0%,1345099,,,,,,,,
MEOH,Nasdaq,METHANEX CORP,CST Trust Company,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,invest@methanex.com,1 604 661 2600,,https://www.methanex.com/contact/,67%,"70,280,000",59151K108,,100%,67%,886977,,,✔,2023-11-20 14:06:40,,,,
MER-PK,NYSE,BANK OF AMERICA CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/70858/000119312523062686/d294559ddef14a.htm,100%,i_r@bofa.com,(704) 386-5681,,,67%,,,,0%,56%,70858,,,,2023-02-27 04:10:26,,,,
MERC,Nasdaq,MERCER INTERNATIONAL INC.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1333274/000119312522108006/d327328ddef14a.htm,67%,,,,,0%,"66,170,000",588056101,,100%,56%,1333274,,,✔,2023-02-27 04:10:26,,,,
MESA,Nasdaq,MESA AIR GROUP INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/810332/000119312523006520/d420842ddef14a.htm,100%,,,,,0%,"36,300,000",590479135,,100%,67%,810332,,,✔,2023-02-27 04:13:44,,,,
MESO,Nasdaq,MESOBLAST LTD,JP Morgan Chase Bank,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"737,120,000",590717104,,100%,44%,1345099,,,✔,2023-02-27 04:13:47,,,,
MET,NYSE,METLIFE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22MetLife%22+%22transfer+agent%22,100%,john.a.hall@metlife.com,(212) 578-7888,,https://investor.metlife.com/resources/Shareholder-Services/investor-faqs/default.aspx,67%,"797,610,000",59156R108,,100%,89%,1099219,,,,2023-02-27 04:13:49,,,,
