Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
XXII,Nasdaq,"22nd Century Group, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,67%,mkuo@xxiicentury.com,(716) 300-1221,,https://www.xxiicentury.com/investors,67%,"214,790,000",90137F103,,100%,78%,1347858,,,,2023-02-27 04:10:26,,,,
XYF,NYSE,X Financial,,,,,0%,ir@xiaoying.com,(480) 614-3004,"7-8F, Block A, Aerospace Science and Technology Plaza No. 168, Haide Third Avenue, Nanshan District Shenzhen, 518067 People’s Republic of China",https://ir.xiaoyinggroup.com/,100%,"231,520,000",98372W202,,100%,67%,1725033,,,,2023-12-06 19:44:05,,,,
XYL,NYSE,Xylem Inc.,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Xylem%22+%22transfer+agent%22,100%,andrea.vanderberg@xylem.com,(202) 869-9151,,,67%,"180,180,000",98419M100,,100%,89%,1524472,,,,2023-02-27 04:10:26,,,,
XYLB,OTC,"XY Labs, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1577351,,,,,,,,
XYLO,Nasdaq,XYLO TECHNOLOGIES LTD,,,,,0%,,,,,0%,,,,0%,0%,1618500,,,,,,,,
XYZ,NYSE,"Block, Inc.",,,,,,,,,,,,,,,,1512673,,,,,,,,
XIFR,NYSE,"XPLR Infrastructure, LP",,,,,,,,,,,,,,,,1603145,,,,,,,,
XGEN,,GenEmbryomics Ltd,,,,,,,,,,,,,,,,2038033,,,,,,,,
XAGE,Nasdaq,"Longevity Health Holdings, Inc.",,,,,,,,,,,,,,,,1842939,,,,,,,,
XAGEW,Nasdaq,"Longevity Health Holdings, Inc.",,,,,,,,,,,,,,,,1842939,,,,,,,,
XZ,,Xinzi,,,,,,,,,,,,,,,,2017732,,,,,,,,
XDT,,Xdata Group,,,,,,,,,,,,,,,,2038688,,,,,,,,
XTRAF,OTC,Xtract One Technologies Inc.,,,,,,,,,,,,,,,,1684505,,,,,,,,
XNJJY,OTC,"Xinjiang Goldwind Science & Technology Co., Ltd./ADR",,,,,,,,,,,,,,,,1699996,,,,,,,,
XJNGF,OTC,"Xinjiang Goldwind Science & Technology Co., Ltd./ADR",,,,,,,,,,,,,,,,1699996,,,,,,,,
