Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
JJS,NYSE,Barclays Bank PLC,EQUINITI TRUST COMPANY,,,https://home.barclays/contact-us/group/private-shareholder-relations/,33%,privateshareholderrelations@barclays.com,44 (0)20 7116 2897,"1 Churchill Place, London E14 5HP",https://home.barclays/contact-us/group/private-shareholder-relations/,100%,"152,294",06746P456,,100%,78%,312070,,,,2023-12-27 22:13:23,,,,
JJSF,Nasdaq,J&J SNACK FOODS CORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investorrelations@jjsnack.com,6096659533,"350 FELLOWSHIP ROAD, SUITE 100, MOUNT LAUREL, NJ, 08054",https://jjsnack.com/investors/frequently-asked-questions/,100%,"19,190,000",466032109,,100%,100%,785956,,,,2023-12-24 06:03:09,,,,
JJSSF,OTC,BARCLAYS BANK PLC,,,,,0%,,,,,0%,,,,0%,0%,312070,,,,,,,,
JJT,NYSE,Barclays Bank PLC,EQUINITI TRUST COMPANY,,,https://home.barclays/contact-us/group/private-shareholder-relations/,33%,privateshareholderrelations@barclays.com,44 (0)20 7116 2897,"1 Churchill Place, London E14 5HP",https://home.barclays/contact-us/group/private-shareholder-relations/,100%,"146,213",06746P431,,100%,78%,312070,,,,2023-12-27 22:13:29,,,,
JJTFF,OTC,BARCLAYS BANK PLC,,,,,0%,,,,,0%,,,,0%,0%,312070,,,,,,,,
JJU,NYSE,Barclays Bank PLC,EQUINITI TRUST COMPANY,,,https://home.barclays/contact-us/group/private-shareholder-relations/,33%,privateshareholderrelations@barclays.com,44 (0)20 7116 2897,"1 Churchill Place, London E14 5HP",https://home.barclays/contact-us/group/private-shareholder-relations/,100%,"390,904",06746P571,,100%,78%,312070,,,,2023-12-27 22:13:29,,,,
JJUFF,OTC,BARCLAYS BANK PLC,,,,,0%,,,,,0%,,,,0%,0%,312070,,,,,,,,
JKHY,Nasdaq,JACK HENRY & ASSOCIATES INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"72,900,000",426281101,,100%,67%,779152,,,,2023-02-27 04:10:26,,,,
JKS,NYSE,"JinkoSolar Holding Co., Ltd.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,ir@jinkosolar.com,86 21-5180-8777 ext.7806,"1 YINGBIN ROAD, SHANGRAO ECONOMIC DEVELOPMENT ZONE, JIANGXI PROVINCE, China, 334100",https://ir.jinkosolar.com/contacts-and-service/contact-ir,100%,"195,550,000",47759T100,,100%,100%,1481513,,,,2024-01-09 13:30:59,,,,
JKSM,OTC,Jacksam Corp,,,,,0%,,,,,0%,,,,0%,0%,860543,,,,,,,,
JL,Nasdaq,J-Long Group Ltd,,,,,0%,,,,,0%,,,,0%,0%,1948436,,,,,,,,
JLJT,,JIALIANG HOLDINGS LTD,,,,,0%,,,,,0%,,,,0%,0%,2019116,,,,,,,,
JLL,NYSE,JONES LANG LASALLE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Jones Lang LaSalle%22+%22transfer+agent%22,100%,JLLInvestorRelations@jll.com,(312) 252-8943,,https://ir.jll.com/resources/faq/default.aspx,67%,"47,920,000",48020Q107,,100%,89%,1037976,,,,2023-02-27 04:10:26,,,,
JLS,NYSE,Nuveen Mortgage & Income Fund/MA/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"5,490,000",670735109,,100%,67%,1472215,,,✔,2023-02-27 04:10:26,,,,
JMAC,Nasdaq,Maxpro Capital Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1874259/000110465921124601/tm2128587d3_424b4.htm,33%,m.chen@maxproventures.com,(86-793)858-8188,"1 YINGBIN ROAD, SHANGRAO ECONOMIC DEVELOPMENT ZONE, JIANGXI PROVINCE, China, 334100",https://www.sec.gov/Archives/edgar/data/1874259/000110465921124601/tm2128587d3_424b4.htm,100%,"10,840,000",57778T106,,100%,78%,1874259,,,,2024-01-09 13:32:54,,,,
JMACU,Nasdaq,Maxpro Capital Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1874259/000110465921124601/tm2128587d3_424b4.htm,33%,m.chen@maxproventures.com,(86-793)858-8188,"1 YINGBIN ROAD, SHANGRAO ECONOMIC DEVELOPMENT ZONE, JIANGXI PROVINCE, China, 334100",https://www.sec.gov/Archives/edgar/data/1874259/000110465921124601/tm2128587d3_424b4.htm,100%,,57778T205,,50%,61%,1874259,,,,2024-01-09 13:32:48,,,,
JMACW,Nasdaq,Maxpro Capital Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1874259/000110465921124601/tm2128587d3_424b4.htm,33%,m.chen@maxproventures.com,(86-793)858-8188,"1 YINGBIN ROAD, SHANGRAO ECONOMIC DEVELOPMENT ZONE, JIANGXI PROVINCE, China, 334100",https://www.sec.gov/Archives/edgar/data/1874259/000110465921124601/tm2128587d3_424b4.htm,100%,,57778T114,,50%,61%,1874259,,,,2024-01-09 13:32:55,,,,
JMIA,NYSE,Jumia Technologies AG,The Bank Of New York Mellon,,,https://www.sec.gov/Archives/edgar/data/1756708/000119312519071692/d650749df1.htm,33%,investor-relations@jumia.com,49-30-398-20-34-54,"SKALITZER STRASSE 104, BERLIN, Germany, 10997",https://investor.jumia.com/resources/contact-investor-relations/default.aspx,100%,"199,750,000",48138M105,,100%,78%,1756708,,,,2024-01-09 13:36:35,,,,
JMM,NYSE,Nuveen Multi-Market Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"9,460,000",67075J107,,100%,67%,838131,,,✔,2023-02-27 04:10:26,,,,
JMSB,Nasdaq,"John Marshall Bancorp, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1710482/000110465922056797/tm2214439d1_def14a.htm,100%,IR@johnmarshallbank.com,(703) 289-5922,"1943 ISAAC NEWTON SQUARE, SUITE 100, RESTON, VA, 20190",https://investor.johnmarshallbank.com/corporate-profile/default.aspx,100%,"14,030,000",47805L101,,100%,100%,1710482,,,,2023-12-24 06:01:55,,,,
JMTM,OTC,James Maritime Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,889353,,,,,,,,
JNCE,Nasdaq,JOUNCE THERAPEUTICS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1640455/000164045522000041/jnce04282022def14a.htm,67%,ir@jouncetx.com,857-259-3840,"780 MEMORIAL DRIVE, CAMBRIDGE, MA, 02139",https://www.sec.gov/Archives/edgar/data/1640455/000164045523000033/a031520238-kexhibit991.htm,100%,"51,690,000",481116101,,100%,89%,1640455,,,,2023-12-24 06:01:27,,,,
JNJ,NYSE,JOHNSON & JOHNSON,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Johnson & Johnson%22+%22transfer+agent%22,100%,investor-relations@its.jnj.com,732-524-2455,"ONE JOHNSON & JOHNSON PLZ, NEW BRUNSWICK, NJ, 08933",https://www.investor.jnj.com/overview/default.aspx,100%,"2,629,180,000",478160104,,100%,100%,200406,,,,2024-01-09 13:38:08,,,,
JNPR,NYSE,JUNIPER NETWORKS INC,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22Juniper Networks%22+%22transfer+agent%22,100%,Investor-Relations@juniper.net,,,https://investor.juniper.net/investor-relations/contact-us/default.aspx,33%,"322,610,000",48203R104,,100%,78%,1043604,,,,2023-02-27 04:13:44,,,,
JNVR,Nasdaq,Janover Inc.,,,,,0%,,,,,0%,,,,0%,0%,1805526,,,,,,,,
JO,NYSE,Barclays Bank PLC,EQUINITI TRUST COMPANY,,,https://home.barclays/contact-us/group/private-shareholder-relations/,33%,privateshareholderrelations@barclays.com,44 (0)20 7116 2897,"1 Churchill Place, London E14 5HP",https://home.barclays/contact-us/group/private-shareholder-relations/,100%,"987,209",06746P563,,100%,78%,312070,,,,2023-12-27 22:13:41,,,,
JOAN,Nasdaq,JOANN Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Joann%22+%22transfer+agent%22,100%,,,,https://investors.joann.com/resources/contact-ir,0%,"40,790,000",47768J101,,100%,67%,1834585,,,✔,2023-02-27 04:10:26,,,,
JOB,NYSE,GEE Group Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/40570/000147793222005186/job_def14a.htm,67%,invest@geegroup.com,(904) 512-7504,"7751 BELFORT PARKWAY, SUITE 150, JACKSONVILLE, FL, 32256",https://ir.geegroup.com/,100%,"114,100,000",36165A102,,100%,89%,40570,,,,2023-12-24 06:00:44,,,,
JOBY,NYSE,"Joby Aviation, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1819848/000114036122016564/edge20001890x1_def14a.htm,67%,investors@jobyaviation.com,831-201-6006,"333 Encinal St, Santa Cruz , CA 95060",https://ir.jobyaviation.com,100%,"607,570,000",G65163100,,100%,89%,1819848,,,,2024-01-09 13:39:22,,,,
JOBY-WT,NYSE,"Joby Aviation, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1819848/000114036122016564/edge20001890x1_def14a.htm,67%,investors@jobyaviation.com,831-201-6006,"333 Encinal St, Santa Cruz , CA 95060",https://ir.jobyaviation.com,100%,,,,0%,56%,1819848,,,,2024-01-09 13:39:25,,,,
JOCM,OTC,JOCOM HOLDINGS CORP.,,,,,0%,,,,,0%,,,,0%,0%,1907425,,,,,,,,
JOE,NYSE,ST JOE Co," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/745308/000119312522098112/d214042ddef14a.htm,67%,,,,,0%,"58,910,000",790148100,,100%,56%,745308,,,,2023-02-27 04:10:26,,,,
JOF,NYSE,JAPAN SMALLER CAPITALIZATION FUND INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,marketing@nomura-asset.com,1 (212) 667-1414,"309 West 49th Street, 9th Floor, New York, New York 10019-7316",https://www.nomura-asset.com/contact-us/,100%,"28,330,000",47109U104,,100%,100%,859796,,,,2024-01-09 13:41:22,,,,
JOUT,Nasdaq,JOHNSON OUTDOORS INC,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"8,970,000",479167108,,100%,67%,788329,,,✔,2023-02-27 04:10:26,,,,
JP,NYSE,Jupai Holdings Ltd.,"JPMorgan Chase Bank, N.A. (ADS)",,,https://www.sec.gov/Archives/edgar/data/1616291/000110465921051371/a21-4790_120f.htm,33%,maine.liu@jpinvestment.cn,86 21 6026-9003,"YINLI BUILDING, 8/F, 788 GUANGZHONG ROAD, SHANGHAI, China, 200072",https://www.annualreports.com/HostedData/AnnualReports/PDF/NYSE_JP_2021.pdf,100%,,48205B107,,50%,61%,,,,,2024-01-09 13:48:06,,,,
JPC,NYSE,Nuveen Preferred & Income Opportunities Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,3129178146,"333 WEST WACKER DRIVE, CHICAGO, IL, 60606",,67%,"105,060,000",67073B106,,100%,89%,1216583,,,✔,2024-01-09 13:49:41,,,,
JPEX,OTC,JPX Global Inc.,,,,,0%,,,,,0%,,,,0%,0%,1506814,,,,,,,,
JPI,NYSE,Nuveen Preferred Securities & Income Opportunities Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,3129178146,"333 WEST WACKER DRIVE, CHICAGO, IL, 60606",,67%,"22,760,000",67075A106,,100%,89%,1547994,,,✔,2024-01-09 13:49:36,,,,
JPM,NYSE,JPMORGAN CHASE & CO,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22JPMorgan Chase%22+%22transfer+agent%22,100%,jpmcinvestorrelations@jpmchase.com,(212) 270-2479,"383 MADISON AVENUE, NEW YORK, NY, 10017","https://jpmorganchaseco.gcs-web.com/ir/shareholder-information/transfer-agent/#:~:text=Computershare%20Shareowner%20Services%20LLC%20maintains,about%20shareholder%20accounts%20and%20transactions.",100%,"2,932,570,000",46625H100,,100%,100%,19617,,,,2023-12-30 00:15:59,,,,
JPM-PC,NYSE,JPMORGAN CHASE & CO,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22JPMorgan Chase%22+%22transfer+agent%22,100%,jpmcinvestorrelations@jpmchase.com,(212) 270-2479,"383 MADISON AVENUE, NEW YORK, NY, 10017","https://jpmorganchaseco.gcs-web.com/ir/shareholder-information/transfer-agent/#:~:text=Computershare%20Shareowner%20Services%20LLC%20maintains,about%20shareholder%20accounts%20and%20transactions.",100%,,,,0%,67%,19617,,,,2023-12-30 00:16:05,,,,
JPM-PD,NYSE,JPMORGAN CHASE & CO,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22JPMorgan Chase%22+%22transfer+agent%22,100%,jpmcinvestorrelations@jpmchase.com,(212) 270-2479,"383 MADISON AVENUE, NEW YORK, NY, 10017","https://jpmorganchaseco.gcs-web.com/ir/shareholder-information/transfer-agent/#:~:text=Computershare%20Shareowner%20Services%20LLC%20maintains,about%20shareholder%20accounts%20and%20transactions.",100%,,,,0%,67%,19617,,,,2023-12-30 00:16:06,,,,
JPM-PJ,NYSE,JPMORGAN CHASE & CO,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22JPMorgan Chase%22+%22transfer+agent%22,100%,jpmcinvestorrelations@jpmchase.com,(212) 270-2479,"383 MADISON AVENUE, NEW YORK, NY, 10017","https://jpmorganchaseco.gcs-web.com/ir/shareholder-information/transfer-agent/#:~:text=Computershare%20Shareowner%20Services%20LLC%20maintains,about%20shareholder%20accounts%20and%20transactions.",100%,,,,0%,67%,19617,,,,2023-12-30 00:16:06,,,,
JPM-PK,NYSE,JPMORGAN CHASE & CO,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22JPMorgan Chase%22+%22transfer+agent%22,100%,jpmcinvestorrelations@jpmchase.com,(212) 270-2479,"383 MADISON AVENUE, NEW YORK, NY, 10017","https://jpmorganchaseco.gcs-web.com/ir/shareholder-information/transfer-agent/#:~:text=Computershare%20Shareowner%20Services%20LLC%20maintains,about%20shareholder%20accounts%20and%20transactions.",100%,,,,0%,67%,19617,,,,2023-12-30 00:16:06,,,,
JPM-PL,NYSE,JPMORGAN CHASE & CO,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22JPMorgan Chase%22+%22transfer+agent%22,100%,jpmcinvestorrelations@jpmchase.com,(212) 270-2479,"383 MADISON AVENUE, NEW YORK, NY, 10017","https://jpmorganchaseco.gcs-web.com/ir/shareholder-information/transfer-agent/#:~:text=Computershare%20Shareowner%20Services%20LLC%20maintains,about%20shareholder%20accounts%20and%20transactions.",100%,,,,0%,67%,19617,,,,2023-12-30 00:16:11,,,,
JPM-PM,NYSE,JPMORGAN CHASE & CO,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22JPMorgan Chase%22+%22transfer+agent%22,100%,jpmcinvestorrelations@jpmchase.com,(212) 270-2479,"383 MADISON AVENUE, NEW YORK, NY, 10017","https://jpmorganchaseco.gcs-web.com/ir/shareholder-information/transfer-agent/#:~:text=Computershare%20Shareowner%20Services%20LLC%20maintains,about%20shareholder%20accounts%20and%20transactions.",100%,,,,0%,67%,19617,,,,2023-02-27 04:10:26,,,,
JPOTF,OTC,Jackpot Digital Inc.,,,,,0%,,,,,0%,,,,0%,0%,1061612,,,,,,,,
JPPYY,OTC,Jupai Holdings Ltd,,,,,0%,,,,,0%,,,,0%,0%,1616291,,,,,,,,
JPS,NYSE,Nuveen Preferred & Income Securities Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,3129178146,"333 WEST WACKER DRIVE, CHICAGO, IL, 60606",,67%,"203,790,000",67072C105,,100%,89%,1176433,,,✔,2024-01-09 13:50:15,,,,
JPT,NYSE,Nuveen Preferred and Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,3129178146,"333 WEST WACKER DRIVE, CHICAGO, IL, 60606",,67%,"6,850,000",67075T105,,100%,89%,1679033,,,✔,2023-02-27 04:10:26,,,,
JPXGY,OTC,"Japan Exchange Group, Inc./ADR",,,,,0%,,,,,0%,,,,0%,0%,1600520,,,,,,,,
JQC,NYSE,Nuveen Credit Strategies Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,3129178146,"333 WEST WACKER DRIVE, CHICAGO, IL, 60606",,67%,"135,610,000",67073D102,,100%,89%,1227476,,,✔,2024-01-09 13:50:18,,,,
JRI,NYSE,Nuveen Real Asset Income & Growth Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,3129178146,"333 WEST WACKER DRIVE, CHICAGO, IL, 60606",,67%,"27,450,000",67074Y105,,100%,89%,1539337,,,✔,2023-02-27 04:13:47,,,,
JRJCY,OTC,China Finance Online Co. LTD,,,,,0%,,,,,0%,,,,0%,0%,1297830,,,,,,,,
JRO,NYSE,Nuveen Floating Rate Income Opportunity Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,3129178146,"333 WEST WACKER DRIVE, CHICAGO, IL, 60606",,67%,"40,540,000",6706EN100,,100%,89%,1289213,,,✔,2024-01-09 13:50:26,,,,
JRS,NYSE,NUVEEN REAL ESTATE INCOME FUND,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,3129178146,"333 WEST WACKER DRIVE, CHICAGO, IL, 60606",,67%,"28,890,000",67071B108,,100%,89%,1158289,,,✔,2023-02-27 04:10:26,,,,
JRSH,Nasdaq,"Jerash Holdings (US), Inc.",VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"12,530,000",47632P101,,100%,56%,1696558,,,,2023-11-23 18:43:35,,,,
JRSS,OTC,JRSIS HEALTH CARE Corp,,,,,0%,,,,,0%,,,,0%,0%,1597892,,,,,,,,
JRVR,Nasdaq,"James River Group Holdings, Ltd.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1620459/000110465922101305/tm2221375-4_def14a.htm,67%,InvestorRelations@jrgh.net,(919) 980-0524,"90 PITTS BAY ROAD, PEMBROKE, Bermuda, HM 08",http://investors.jrgh.net/,100%,"37,450,000",G5005R107,,100%,89%,1620459,,,,2023-12-24 05:58:30,,,,
JSCPF,OTC,JSR Corp.,,,,,0%,,,,,0%,,,,0%,0%,1449005,,,,,,,,
JSCPY,OTC,JSR Corp.,,,,,0%,,,,,0%,,,,0%,0%,1449005,,,,,,,,
JSD,NYSE,Nuveen Short Duration Credit Opportunities Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,3129178146,"333 WEST WACKER DRIVE, CHICAGO, IL, 60606",,67%,"10,090,000",67074X107,,100%,89%,1509253,,,✔,2024-01-09 13:50:36,,,,
JSDA,OTC,JONES SODA CO,,,,,0%,,,,,0%,,,,0%,0%,1083522,,,,,,,,
JSHG,OTC,JOSHUA GOLD RESOURCES INC,,,,,0%,,,,,0%,,,,0%,0%,1475430,,,,,,,,
JSM,Nasdaq,NAVIENT CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1593538/000165495422005234/navi_def14a.htm,67%,Jen.Earyes@navient.com,703-984-6801,"13865 SUNRISE VALLEY DRIVE, HERNDON, VA, 20171",https://navient.com/investors/,100%,"12,000,000",63938C405,,100%,89%,1593538,,,,2023-12-24 05:57:35,,,,
JSPR,Nasdaq,"Jasper Therapeutics, Inc.",,,,,0%,,,,,0%,"36,690,000",471871103,,100%,33%,1788028,,,2023-11-10 21:23:58,2023-11-13 00:01:13,,,,
JSPRW,Nasdaq,"Jasper Therapeutics, Inc.",,,,,0%,,,,,0%,,471871111,,50%,17%,1788028,,,✔,2023-02-27 04:10:26,,,,
JT,NYSE,Jianpu Technology Inc.,Deutsche Bank Trust Company Americas (ADS),,,https://ir.jianpu.ai/investor-faqs,33%,IR@rong360.com,861082625755,"5F TIMES CYBER BUILDING, 19 SOUTH, HAIDIAN ROAD, HAIDIAN DISTRICT, BEIJING, China, 100080",https://ir.jianpu.ai/contact-us,100%,"327,210,000",47738D309,,100%,78%,1713923,,,,2024-01-09 13:53:30,,,,
JTAI,Nasdaq,Jet.AI Inc.,,,,,0%,,,,,0%,,,,0%,0%,1861622,,,,,,,,
JTAIW,Nasdaq,Jet.AI Inc.,,,,,0%,,,,,0%,,,,0%,0%,1861622,,,,,,,,
JTAIZ,Nasdaq,Jet.AI Inc.,,,,,0%,,,,,0%,,,,0%,0%,1861622,,,,,,,,
JTGEY,OTC,"Citibank,N.A./ADR",,,,,0%,,,,,0%,,,,0%,0%,1472033,,,,,,,,
JTGLF,OTC,"Citibank,N.A./ADR",,,,,0%,,,,,0%,,,,0%,0%,1472033,,,,,,,,
JTKWY,OTC,Just Eat Takeaway.com N.V.,,,,,0%,,,,,0%,,,,0%,0%,1792627,,,,,,,,
JUGG,Nasdaq,Jaws Juggernaut Acquisition Corp,,,,,0%,,,,,0%,"27,600,000",G50735102,,100%,33%,1842609,,,✔,2023-02-27 04:10:26,,,,
JUGGU,Nasdaq,Jaws Juggernaut Acquisition Corp,,,,,0%,,,,,0%,,G50735128,,50%,17%,1842609,,,✔,2023-02-27 04:10:26,,,,
JUGGW,Nasdaq,Jaws Juggernaut Acquisition Corp,,,,,0%,,,,,0%,,G50735110,,50%,17%,1842609,,,✔,2023-02-27 04:10:26,,,,
JUN,NYSE,Juniper II Corp.,,,,,0%,,,,,0%,"29,900,000",48203N103,,100%,33%,1838814,,,,2023-02-27 04:10:26,,,,
JUN-UN,NYSE,Juniper II Corp.,,,,,0%,,,,,0%,,,,0%,0%,1838814,,,,2023-02-27 04:13:49,,,,
JUN-WT,NYSE,Juniper II Corp.,,,,,0%,,,,,0%,,,,0%,0%,1838814,,,,2023-02-27 04:13:53,,,,
JUNE,Nasdaq,Junee Ltd,,,,,0%,,,,,0%,,,,0%,0%,1897087,,,,,,,,
JUNS,Nasdaq,"JUPITER NEUROSCIENCES, INC.",,,,,0%,,,,,0%,,,,0%,0%,1679628,,,,,,,,
JUPGF,OTC,Jupiter Gold Corp,,,,,0%,,,,,0%,,,,0%,0%,1684688,,,,,,,,
JUPW,Nasdaq,Jupiter Wellness Inc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.sec.gov/Archives/edgar/data/1883799/000126493121000195/jupacqs1.htm,33%,info@JupiterWellness.com,(561) 244-0710,"1061 E. INDIANTOWN ROAD, SUITE 110, JUPITER, FL, 33477",https://www.sec.gov/Archives/edgar/data/1883799/000126493121000195/jupacqs1.htm,100%,"21,510,000",48208F105,,100%,78%,1760903,,,,2024-01-09 13:59:44,,,,
JUPWW,Nasdaq,Jupiter Wellness Inc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.sec.gov/Archives/edgar/data/1883799/000126493121000195/jupacqs1.htm,33%,info@JupiterWellness.com,(561) 244-0710,"1061 E. INDIANTOWN ROAD, SUITE 110, JUPITER, FL, 33477",https://www.sec.gov/Archives/edgar/data/1883799/000126493121000195/jupacqs1.htm,100%,"21,450,000",48208F113,,100%,78%,1760903,,,,2024-01-09 13:59:35,,,,
JUSHF,OTC,Jushi Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1909747,,,,,,,,
JUVAF,OTC,JUVA LIFE INC./Canada,,,,,0%,,,,,0%,,,,0%,0%,1778651,,,,,,,,
JUVF,OTC,JUNIATA VALLEY FINANCIAL CORP,,,,,0%,,,,,0%,,,,0%,0%,714712,,,,,,,,
JVA,Nasdaq,COFFEE HOLDING CO INC,Issuer Direct Corporation,,7856,https://investors.coffeeholding.com,67%,JVA@liolios.com,(949) 574-3860,"3475 VICTORY BLVD, STATEN ISLAND, NY, 10314",https://irp.cdn-website.com/33e42008/files/uploaded/Coffee%20Holding%20Presentation%20-%20August%202015%20-%20DRAFT%20v3%20%2800000002%29.pdf,100%,"5,710,000",192176105,,100%,89%,1007019,,,,2023-12-30 13:03:46,,,,
JVSA,Nasdaq,JVSPAC Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,1866001,,,,,,,,
JVSAR,Nasdaq,JVSPAC Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,1866001,,,,,,,,
JVSAU,Nasdaq,JVSPAC Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,1866001,,,,,,,,
