Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
TDC,NYSE,TERADATA CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/816761/000119312522082768/d222556ddef14a.htm,67%,investor.relations@teradata.com,858-485-2088,"17095 Via Del CampoSan Diego, CA 92127",https://investor.teradata.com/home/default.aspx,100%,"108,800,000",88076W103,,100%,89%,816761,,,✔,2023-12-06 08:20:35,,,,
TDCX,NYSE,TDCX Inc.,,,,,0%,,,,,0%,"22,260,000",87190U100,,100%,33%,1803112,,,✔,2023-02-27 04:13:49,,,,
TDDWW,OTC,TIDEWATER INC,,,,,0%,,,,,0%,,,,0%,0%,98222,,,,,,,,
TDF,NYSE,TEMPLETON DRAGON FUND INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/919893/000091989322000006/tdf2022proxystatementfinal.htm,100%,,,,,0%,"33,800,000",88018T101,,100%,67%,919893,,,,2023-02-27 04:13:53,,,,
TDG,NYSE,TransDigm Group INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22TransDigm Group%22+%22transfer+agent%22,100%,ir@transdigm.com,(216) 706-2945,,,67%,"54,240,000",893641100,,100%,89%,1260221,,,,2023-02-27 04:10:26,,,,
TDGMW,OTC,TIDEWATER INC,,,,,0%,,,,,0%,,,,0%,0%,98222,,,,,,,,
TDNT,OTC,Trident Brands Inc,,,,,0%,,,,,0%,,,,0%,0%,1421907,,,,,,,,
TDOC,NYSE,"Teladoc Health, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,IR@teladochealth.com,,"2 Manhattanville RoadPurchase, New York 10577",https://ir.teladochealth.com/investors/default.aspx,67%,"161,660,000",87918A105,,100%,67%,1477449,,,✔,2023-12-06 08:18:42,,,,
TDOMF,OTC,TORONTO DOMINION BANK,,,,,0%,,,,,0%,,,,0%,0%,947263,,,,,,,,
TDOPF,OTC,TORONTO DOMINION BANK,,,,,0%,,,,,0%,,,,0%,0%,947263,,,,,,,,
TDS,NYSE,TELEPHONE & DATA SYSTEMS INC /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Telephone & Data Systems%22+%22transfer+agent%22,100%,investor.relations@tdsinc.com,(312) 630-1900,,,67%,"106,530,000",879433829,,100%,89%,1051512,,,,2023-02-27 04:10:26,,,,
TDS-PU,NYSE,TELEPHONE & DATA SYSTEMS INC /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Telephone & Data Systems%22+%22transfer+agent%22,100%,investor.relations@tdsinc.com,(312) 630-1900,,,67%,"114,745,000",,,50%,72%,1051512,,,,2023-02-27 04:10:26,,,,
TDS-PV,NYSE,TELEPHONE & DATA SYSTEMS INC /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Telephone & Data Systems%22+%22transfer+agent%22,100%,investor.relations@tdsinc.com,(312) 630-1900,,,67%,"114,745,000",,,50%,72%,1051512,,,,2023-02-27 04:10:26,,,,
TDTH,Nasdaq,Trident Digital Tech Holdings Ltd,,,,,0%,,,,,0%,,,,0%,0%,1983550,,,,,,,,
TDUP,Nasdaq,ThredUp Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1484778/000148477822000053/thredup-proxystatement.htm,67%,,,,,0%,"65,590,000",8.86E+106,,100%,56%,1484778,,,✔,2023-02-27 04:13:53,,,,
TDW,NYSE,TIDEWATER INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/98222/000114036122017296/ny20003199x1_def14a.htm,67%,ir@tdw.com,1.713.470.5285,"842 West Sam Houston Parkway North, Suite 400, Houston, Texas 77024",https://investor.tdw.com/overview/default.aspx,100%,"45,710,000",88642R109,,100%,89%,98222,,,✔,2023-12-06 07:14:46,,,,
TDW-WT,NYSE,TIDEWATER INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/98222/000114036122017296/ny20003199x1_def14a.htm,67%,ir@tdw.com,1.713.470.5285,"842 West Sam Houston Parkway North, Suite 400, Houston, Texas 77024",https://investor.tdw.com/overview/default.aspx,100%,,,,0%,56%,98222,,,,2023-09-17 21:07:23,,,,
TDW-WTA,NYSE,TIDEWATER INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/98222/000114036122017296/ny20003199x1_def14a.htm,67%,ir@tdw.com,1.713.470.5285,"842 West Sam Houston Parkway North, Suite 400, Houston, Texas 77024",https://investor.tdw.com/overview/default.aspx,100%,,,,0%,56%,98222,,,,2023-09-17 21:07:48,,,,
TDW-WTB,NYSE,TIDEWATER INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/98222/000114036122017296/ny20003199x1_def14a.htm,67%,ir@tdw.com,1.713.470.5285,"842 West Sam Houston Parkway North, Suite 400, Houston, Texas 77024",https://investor.tdw.com/overview/default.aspx,100%,,,,0%,56%,98222,,,,2023-12-06 07:14:46,,,,
TDY,NYSE,TELEDYNE TECHNOLOGIES INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Teledyne Technologies%22+%22transfer+agent%22,100%,,,,,0%,"46,870,000",879360105,,100%,67%,1094285,,,✔,2023-02-27 04:10:26,,,,
TEAF,NYSE,ECOFIN SUSTAINABLE & SOCIAL IMPACT TERM FUND,,,,,0%,,,,,0%,"13,490,000",27901F109,,100%,33%,1704299,,,✔,2023-02-27 04:10:26,,,,
TEAF,NYSE,TORTOISE SUSTAINABLE & SOCIAL IMPACT TERM FUND,,,,,,,,,,,,,,,,1704299,,,,,,,,
TEAM,Nasdaq,Atlassian Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@atlassian.com,61 2 9262 1443,"Level 6, 341 George Street,Sydney, NSW 2000, Australia",https://investors.atlassian.com/,100%,"146,010,000",G06242104,,100%,89%,1650372,,,✔,2023-12-06 08:16:19,,,,
TECH,Nasdaq,BIO-TECHNE Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,ir@bio-techne.com,612-656-4416,"614 McKinley Place NEMinneapolis, MN 55413",https://investors.bio-techne.com/,100%,"39,210,000",09073M104,,100%,100%,842023,,,✔,2023-12-06 08:13:46,,,,
TECK,NYSE,TECK RESOURCES LTD,,,,,0%,,,,,0%,"521,700,000",878742204,,100%,33%,886986,,,✔,2023-02-27 04:10:26,,,,
TECTP,Nasdaq,"Tectonic Financial, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"1,730,000",87217L208,,100%,44%,1766526,,,✔,2023-02-27 04:13:47,,,,
TECX,Nasdaq,"Tectonic Therapeutic, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1681087,,,,,,,,
TEDU,Nasdaq,Tarena International Inc,"Citibank, N.A.",,7923,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"48,130,000",876108200,,100%,56%,1592560,,,✔,2023-02-27 04:13:49,,,,
TEF,NYSE,TELEFONICA S A,,,,,0%,,,,,0%,"5,775,240,000",879382208,,100%,33%,814052,,,✔,2023-02-27 04:10:26,,,,
TEFOF,OTC,TELEFONICA S A,,,,,0%,,,,,0%,,,,0%,0%,814052,,,,,,,,
TEI,NYSE,TEMPLETON EMERGING MARKETS INCOME FUND,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/909112/000090911222000005/tei2022proxystatementfinal.htm,100%,,,,,0%,"47,990,000",880192109,,100%,67%,909112,,,✔,2023-02-27 04:10:26,,,,
TEL,NYSE,TE Connectivity plc,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"319,840,000",H84989104,,100%,67%,1385157,,,✔,2023-02-27 04:10:26,,,,
TELA,Nasdaq,"TELA Bio, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"19,160,000",872381108,,100%,44%,1561921,,,✔,2023-02-27 04:10:26,,,,
TELL,NYSE,TELLURIAN INC. /DE/,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/61398/000110465922051626/tm223504d1_def14a.htm,67%,ir@tellurianinc.com,1 (832) 320-9548,"1201 Louisiana StreetSuite 3100Houston, Texas 77002",https://ir.tellurianinc.com/,100%,"564,870,000",87968A104,,100%,89%,61398,,,✔,2023-12-06 07:10:12,,,,
TELO,Nasdaq,"Telomir Pharmaceuticals, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1971532,,,,,,,,
TELZ,NYSE,TELLURIAN INC. /DE/,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/61398/000110465922051626/tm223504d1_def14a.htm,67%,ir@tellurianinc.com,1 (832) 320-9548,"1201 Louisiana StreetSuite 3100Houston, Texas 77002",https://ir.tellurianinc.com/,100%,,87968A203,,50%,72%,61398,,,✔,2023-12-06 07:10:16,,,,
TEM,Nasdaq,"Tempus AI, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1717115,,,,,,,,
TEN,NYSE,TSAKOS ENERGY NAVIGATION LTD,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Tenneco%22+%22transfer+agent%22,100%,igolla@tenneco.com,(847) 482-5162,,,67%,"83,390,000",880349105,,100%,89%,1166663,,,,2023-02-27 04:13:44,,,,
TEN,NYSE,Tenneco Inc.,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Tenneco%22+%22transfer+agent%22,100%,igolla@tenneco.com,(847) 482-5162,,,67%,"83,390,000",880349105,,100%,89%,1024725,,,,2023-02-27 4:13:44,,,,
TEN-PE,NYSE,TSAKOS ENERGY NAVIGATION LTD,,,,,0%,,,,,0%,,,,0%,0%,1166663,,,,,,,,
TEN-PF,NYSE,TSAKOS ENERGY NAVIGATION LTD,,,,,0%,,,,,0%,,,,0%,0%,1166663,,,,,,,,
TENB,Nasdaq,"Tenable Holdings, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1660280/000166028022000055/tenable-2022proxy.htm,67%,,,,,0%,"111,640,000",88025T102,,100%,56%,1660280,,,✔,2023-02-27 04:13:47,,,,
TENK,Nasdaq,"CITIUS ONCOLOGY, INC.",,,,,0%,,,,,0%,,,,0%,0%,1851484,,,✔,2023-02-27 04:13:49,,,,
TENKR,Nasdaq,"CITIUS ONCOLOGY, INC.",,,,,0%,,,,,0%,,,,0%,0%,1851484,,,✔,2023-02-27 04:13:53,,,,
TENKU,Nasdaq,"CITIUS ONCOLOGY, INC.",,,,,0%,,,,,0%,,,,0%,0%,1851484,,,✔,2023-02-27 04:10:26,,,,
TENX,Nasdaq,"TENAX THERAPEUTICS, INC.","Interwest Transfer Co., Inc.",,7843,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"25,210,000",88032L209,,100%,56%,34956,,,✔,2023-02-27 04:10:26,,,,
TEO,NYSE,TELECOM ARGENTINA SA,,,,,0%,,,,,0%,"628,060,000",879273209,,100%,33%,932470,,,✔,2023-02-27 04:10:26,,,,
TEOF,OTC,TEO FOODS INC,,,,,0%,,,,,0%,,,,0%,0%,1612188,,,,,,,,
TER,Nasdaq,"TERADYNE, INC",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.google.com/search?q=%22Teradyne%22+%22transfer+agent%22,67%,investorrelations@teradyne.com,(978) 370-2425,,,67%,"156,780,000",880770102,,100%,78%,97210,,,,2023-02-27 04:10:26,,,,
TERN,Nasdaq,"Terns Pharmaceuticals, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1831363/000095017022006722/tern-def14a-2022.htm,67%,investors@ternspharma.com,1 650-525-5535 Ext.101,"1065 East Hillsdale Blvd., Suite 100Foster City, CA 94404",https://ir.ternspharma.com/,100%,"37,610,000",880881107,,100%,89%,1831363,,,✔,2023-12-06 08:12:32,,,,
TESI,OTC,Titan Environmental Solutions Inc.,,,,,0%,,,,,0%,,,,0%,0%,1514056,,,,,,,,
TESS,Nasdaq,TESSCO Technologies Inc,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,tess@investorrelations.com,617.542.5300,"375 W. Padonia Road. Timonium, MD 21093",https://ir.tessco.com/overview/default.aspx,100%,"9,130,000",872386107,,100%,100%,927355,,,✔,2023-12-06 08:11:42,,,,
TETAA,OTC,"Teton Advisors, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1444874,,,,,,,,
TETAB,OTC,"Teton Advisors, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1444874,,,,,,,,
TETC,Nasdaq,Tech and Energy Transition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1840920/000121390023012497/def14a0223_techenergy.htm,67%,,,,,0%,"38,500,000",87823R102,,100%,56%,1840920,,,✔,2023-02-27 04:10:26,,,,
TETCU,Nasdaq,Tech and Energy Transition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1840920/000121390023012497/def14a0223_techenergy.htm,67%,,,,,0%,"38,500,000",87823R201,,100%,56%,1840920,,,✔,2023-02-27 04:10:26,,,,
TETCW,Nasdaq,Tech and Energy Transition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1840920/000121390023012497/def14a0223_techenergy.htm,67%,,,,,0%,,87823R110,,50%,39%,1840920,,,✔,2023-02-27 04:10:26,,,,
TETE,Nasdaq,Technology & Telecommunication Acquisition Corp,,,,,0%,,,,,0%,"12,030,000",G87119106,,100%,33%,1900679,,,✔,2023-02-27 04:10:26,,,,
TETEU,Nasdaq,Technology & Telecommunication Acquisition Corp,,,,,0%,,,,,0%,,G87119122,,50%,17%,1900679,,,✔,2023-02-27 04:10:26,,,,
TETEW,Nasdaq,Technology & Telecommunication Acquisition Corp,,,,,0%,,,,,0%,,G87119114,,50%,17%,1900679,,,✔,2023-02-27 04:13:44,,,,
TETOF,OTC,Tectonic Metals Inc.,,,,,0%,,,,,0%,,,,0%,0%,1783432,,,,,,,,
TEVA,NYSE,TEVA PHARMACEUTICAL INDUSTRIES LTD,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"1,110,550,000",881624209,,100%,67%,818686,,,✔,2023-02-27 04:13:49,,,,
TEVJF,OTC,TEVA PHARMACEUTICAL INDUSTRIES LTD,,,,,0%,,,,,0%,,,,0%,0%,818686,,,,,,,,
TEVNF,OTC,Tevano Systems Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1853718,,,,,,,,
TEX,NYSE,TEREX CORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Terex%22+%22transfer+agent%22,100%,investorrelations@terex.com,,,,33%,"67,800,000",880779103,,100%,78%,97216,,,,2023-02-27 04:10:26,,,,
TFC,NYSE,TRUIST FINANCIAL CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Truist Financial%22+%22transfer+agent%22,100%,investors@truist.com,(800) 213-4314,,,67%,"1,326,390,000",89832Q109,,100%,89%,92230,,,,2023-02-27 04:10:26,,,,
TFC-PI,NYSE,TRUIST FINANCIAL CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Truist Financial%22+%22transfer+agent%22,100%,investors@truist.com,(800) 213-4314,,,67%,"1,326,766,288",89832Q109,,100%,89%,92230,,,,2023-02-27 04:10:26,,,,
TFC-PO,NYSE,TRUIST FINANCIAL CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Truist Financial%22+%22transfer+agent%22,100%,investors@truist.com,(800) 213-4314,,,67%,"1,326,766,288",89832Q109,,100%,89%,92230,,,,2023-02-27 04:10:26,,,,
TFC-PR,NYSE,TRUIST FINANCIAL CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Truist Financial%22+%22transfer+agent%22,100%,investors@truist.com,(800) 213-4314,,,67%,"1,326,766,288",89832Q109,,100%,89%,92230,,,,2023-02-27 04:10:26,,,,
TFFP,Nasdaq,"TFF Pharmaceuticals, Inc.",Philadelphia Stock Transfer Inc.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"25,450,000",87241J104,,100%,44%,1733413,,,✔,2023-12-21 07:34:20,,,,
TFII,NYSE,TFI International Inc.,,,,,0%,,,,,0%,"88,480,000",87241L109,,100%,33%,1588823,,,✔,2023-02-27 04:10:26,,,,
TFIN,Nasdaq,"Triumph Financial, Inc.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,,,,0%,33%,1539638,,,✔,2023-02-27 04:10:26,,,,
TFINP,Nasdaq,"Triumph Financial, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1539638,,,✔,2023-02-27 04:10:26,,,,
TFLM,OTC,Tofla Megaline Inc.,,,,,0%,,,,,0%,,,,0%,0%,1885849,,,,,,,,
TFPM,NYSE,Triple Flag Precious Metals Corp.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,ir@tripleflagpm.com,1 (416) 304-9770,"161 Bay Street, Suite 4535Toronto, Ontario, Canada M5J 2S1",https://www.tripleflagpm.com/investors/default.aspx,100%,"156,010,000",89679M104,,100%,78%,1829726,,,✔,2023-12-06 08:08:14,,,,
TFSA,NYSE,"Terra Income Fund 6, LLC",,,,,0%,,,,,0%,"1,540,000",88104C202,,100%,33%,1577134,,,✔,2023-02-27 04:13:49,,,,
TFSL,Nasdaq,TFS Financial CORP,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,Yes,7824,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investor_relations@thirdfederal.com,(877) 513-2318,"7007 Broadway Ave.Cleveland, OH 44105",https://ir.thirdfederal.com/corporate-profile/default.aspx,100%,"280,580,000",87240R107,,100%,100%,1381668,,,✔,2023-12-06 08:05:40,,,,
TFX,NYSE,TELEFLEX INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Teleflex%22+%22transfer+agent%22,100%,investor.relations@teleflex.com,(610) 948-2836,,,67%,"46,910,000",879369106,,100%,89%,96943,,,,2023-02-27 04:10:26,,,,
TG,NYSE,TREDEGAR CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/850429/000114036122010641/ny20003511x1_def14a.htm,100%,,,,,0%,"33,980,000",894650100,,100%,67%,850429,,,✔,2023-02-27 04:10:26,,,,
TGAA,Nasdaq,Target Global Acquisition I Corp.,,,,,0%,,,,,0%,"21,490,000",G8675N109,,100%,33%,1847355,,,✔,2023-02-27 04:10:26,,,,
TGAAU,Nasdaq,Target Global Acquisition I Corp.,,,,,0%,,,,,0%,,G8675N117,,50%,17%,1847355,,,✔,2023-02-27 04:10:26,,,,
TGAAW,Nasdaq,Target Global Acquisition I Corp.,,,,,0%,,,,,0%,,G8675N125,,50%,17%,1847355,,,✔,2023-02-27 04:10:26,,,,
TGAN,Nasdaq,"Transphorm, Inc.",,,,,0%,,,,,0%,"56,620,000",89386L100,,100%,33%,1715768,,,✔,2023-02-27 04:10:26,,,,
TGB,NYSE,TASEKO MINES LTD,,,,,0%,,,,,0%,"286,380,000",876511106,,100%,33%,878518,,,✔,2023-02-27 04:10:26,,,,
TGCB,OTC,"Tego Cyber, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1815632,,,,,,,,
TGEN,NYSE,TECOGEN INC.,,,,,0%,,,,,0%,,,,0%,0%,1537435,,,,,,,,
TGGI,OTC,"TRANS GLOBAL GROUP, INC.",,,,,0%,,,,,0%,,,,0%,0%,1891791,,,,,,,,
TGH,NYSE,Textainer Group Holdings Limited,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investor_relations@textainer.com,(415) 658-8333,,,67%,"46,640,000",G8766E109,,100%,89%,1413159,,,,2023-02-27 04:10:26,,,,
TGH-PA,NYSE,TEXTAINER GROUP HOLDINGS LTD,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investor_relations@textainer.com,(415) 658-8333,,,67%,,,,0%,56%,1413159,,,,2023-02-27 04:10:26,,,,
TGH-PB,NYSE,TEXTAINER GROUP HOLDINGS LTD,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investor_relations@textainer.com,(415) 658-8333,,,67%,,,,0%,56%,1413159,,,,2023-02-27 04:10:26,,,,
TGHI,OTC,Touchpoint Group Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,225211,,,,,,,,
TGHL,,GrowHub Ltd,,,,,,,,,,,,,,,,2024114,,,,,,,,
TGI,NYSE,TRIUMPH GROUP INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,InvestorRelations@triumphgroup.com,(610) 251-1000,"555 E. Lancaster AvenueSuite 400Radnor, PA 19087",https://www.triumphgroup.com/investor-relations,100%,"64,970,000",896818101,,100%,100%,1021162,,,✔,2023-12-04 21:06:32,,,,
TGL,Nasdaq,TREASURE GLOBAL INC,VStock Transfer LLC,,7924,,67%,ir_us@treasuregroup.co,1-212-896-1267,"276 5th AvenueSuite 704 #739New York, NY 10001",https://ir.treasureglobal.co/,100%,"16,830,000",89458T106,,100%,89%,1905956,,,✔,2023-12-06 08:04:17,,,,
TGLO,OTC,THEGLOBE COM INC,,,,,0%,,,,,0%,,,,0%,0%,1066684,,,,,,,,
TGLS,NYSE,Tecnoglass Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,,100%,investorrelations@tecnoglass.com,305-503-9062,3550 N.W. 49th St. in Miami-Dade,https://investors.tecnoglass.com/overview/default.aspx,100%,"47,680,000",G87264100,,100%,100%,1534675,,,✔,2023-12-06 07:59:40,,,,
TGNA,NYSE,TEGNA INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22TEGNA%22+%22transfer+agent%22,100%,investorrelations@tegna.com,703-873-6747,,,67%,"223,110,000",87901J105,,100%,89%,39899,,,,2023-02-27 04:10:26,,,,
TGNT,OTC,"Totaligent, Inc.",,,,,,,,,,,,,,,,846377,,,,,,,,
TGR,NYSE,Kimbell Tiger Acquisition Corporation,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,KRP@dennardlascar.com,(713) 529-6600,,,67%,"23,000,000",49436K106,,100%,89%,1863099,,,,2023-02-27 04:10:26,,,,
TGR-UN,NYSE,Kimbell Tiger Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,KRP@dennardlascar.com,(713) 529-6600,,,67%,,,,0%,56%,1863099,,,,2023-02-27 04:10:26,,,,
TGR-WT,NYSE,Kimbell Tiger Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,KRP@dennardlascar.com,(713) 529-6600,,,67%,,,,0%,56%,1863099,,,,2023-02-27 04:10:26,,,,
TGS,NYSE,GAS TRANSPORTER OF THE SOUTH INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"389,300,000",893870204,,100%,67%,931427,,,✔,2023-02-27 04:13:44,,,,
TGT,NYSE,TARGET CORP,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Target%22+%22transfer+agent%22,100%,investorrelations@target.com,(800) 775-3110,,,67%,"460,260,000",8.76E+110,,100%,89%,27419,,,,2023-02-27 04:13:49,,,,
TGTX,Nasdaq,"TG THERAPEUTICS, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@tgtxinc.com,1-877-575-8489,"3020 Carrington Mill Blvd.Suite 475Morrisville, NC 27560-5435",https://ir.tgtherapeutics.com/,100%,"145,270,000",88322Q108,,100%,89%,1001316,,,✔,2023-12-06 07:56:55,,,,
TGVC,Nasdaq,TG Venture Acquisition Corp,,,,,0%,,,,,0%,"11,560,000",87251T109,,100%,33%,1865191,,,✔,2023-02-27 04:10:26,,,,
TGVCU,Nasdaq,TG Venture Acquisition Corp,,,,,0%,,,,,0%,,87251T208,,50%,17%,1865191,,,✔,2023-02-27 04:10:26,,,,
TGVCW,Nasdaq,TG Venture Acquisition Corp,,,,,0%,,,,,0%,,87251T117,,50%,17%,1865191,,,✔,2023-02-27 04:10:26,,,,
