Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
HEI-A,NYSE,HEICO CORP,,,,,0%,,,,,0%,,,,0%,0%,46619,,,,2023-02-27 04:10:26,,,,
HELE,Nasdaq,HELEN OF TROY LTD,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://investor.helenoftroy.com/ir-resources/investor-contacts/default.aspx,33%,investors@helenoftroy.com,(915) 225-4841,"El Paso, 1 Helen Of Troy Plaza, TX 79912, United States",https://investor.helenoftroy.com/ir-resources/investor-contacts/default.aspx,100%,"23,970,000",G4388N106,,100%,78%,916789,,,,2023-12-21 07:38:45,,,,
HENC,OTC,Hero Technologies Inc.,,,,,0%,,,,,0%,,,,0%,0%,1324736,,,,,,,,
HEOL,OTC,HIGHWATER ETHANOL LLC,,,,,0%,,,,,0%,,,,0%,0%,1371451,,,,,,,,
HEP,NYSE,"Holly Energy Partners, L.P.",EQUINITI TRUST COMPANY,,,https://investor.hollyenergy.com/investors/shareholder-services/contact-us/,33%,investors@hollyenergy.com,214-954-6511,"2828 N. Harwood, Suite 1300, Dallas, Texas 75201",https://investor.hollyenergy.com/investors/shareholder-services/contact-us/,100%,"126,440,000",435763107,,100%,78%,1283140,,,,2023-12-21 07:36:57,,,,
HEPA,Nasdaq,"Hepion Pharmaceuticals, Inc.",Philadelphia Stock Transfer Inc.,,,"https://hepionpharma.com/investors/info/#:~:text=How%20do%20I%20get%20my,at%20bwinterle%40philadelphiastocktransfer.com.",33%,skilmer@hepionpharma.com,646.274.3580,"399 Thornall Street, 1st Floor, Edison, NJ 08837",https://hepionpharma.com/investors/,100%,"76,230,000",426897104,,100%,78%,1583771,,,,2023-12-21 07:34:52,,,,
HEPS,Nasdaq,D-MARKET Electronic Services & Trading,The Bank Of New York Mellon (ADS),,,https://investors.hepsiburada.com/en/resources/investor-contacts,33%,ir@hepsiburada.com,(90) 212 705 7222,"Kuştepe Mahallesi, Mecidiyeköy Yolu Caddesi No: 12 Kule 2 Kat 2 Şişli, Istanbul, Turkey",https://investors.hepsiburada.com/en/resources/investor-contacts,100%,"286,000,000",23292B104,,100%,78%,1850235,,,,2023-12-21 07:31:52,,,,
HEQ,NYSE,John Hancock Hedged Equity & Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1496749/000113322822007632/jhheif-html5677_def14a.htm,100%,,,,,0%,"12,220,000",47804L102,,100%,67%,1496749,,,,2023-02-27 04:10:26,,,,
HERA,Nasdaq,FTAC Hera Acquisition Corp,,,,,0%,,,,,0%,"87,070,000",G3728Y103,,100%,33%,1842912,,,,2023-02-27 04:10:26,,,,
HERAU,Nasdaq,FTAC Hera Acquisition Corp,,,,,0%,,,,,0%,,G3728Y129,,50%,17%,1842912,,,,2023-02-27 04:10:26,,,,
HERAW,Nasdaq,FTAC Hera Acquisition Corp,,,,,0%,,,,,0%,,G3728Y111,,50%,17%,1842912,,,,2023-02-27 04:10:26,,,,
HES,NYSE,HESS CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://investors.hess.com/Shareholders-Contact,100%,HessMidstream@hess.com,(212) 536-8244,"1185 Avenue of the Americas, New York, NY 10036",https://hessmidstream.gcs-web.com/investors,100%,"309,620,000",42809H107,,100%,100%,4447,,,,2024-04-08 23:38:26,,,,
HESM,NYSE,Hess Midstream LP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://investors.hess.com/Shareholders-Contact,100%,HessMidstream@hess.com,(212) 536-8244,"1185 Avenue of the Americas, New York, NY 10036",https://hessmidstream.gcs-web.com/investors,100%,"44,000,000",428103105,,100%,100%,1789832,,,,2023-12-21 07:30:34,,,,
HEWPP,OTC,Hewlett Packard Enterprise Co,,,,,0%,,,,,0%,,,,0%,0%,1645590,,,,,,,,
HEXO,Nasdaq,Hexo Corp,TSX Trust Company,,,https://www.sec.gov/Archives/edgar/data/1690947/000119312521117922/d48663df10.htm,33%,invest@hexo.com,(844) 845-7291,"655 Madison Avenue, 19th Floor, New York, New York 10065",https://www.sec.gov/Archives/edgar/data/1690947/000117184319003639/exh_991.htm,100%,"500,860,000",428304307,,100%,78%,1690947,,,,2023-12-21 07:17:45,,,,
HFBL,Nasdaq,"Home Federal Bancorp, Inc. of Louisiana","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"3,390,000",43708L108,,100%,67%,1500375,,,,2023-02-27 04:10:26,,,,
HFFG,Nasdaq,HF Foods Group Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,hffoodsgroup@icrinc.com,(888) 905-0998,"6325 S. Rainbow Blvd, Suite 420, Las Vegas, NV 89118, USA",https://hffoodsgroup.com/investor-relations/whistleblower-and-contact-information/,100%,"53,710,000",40417F109,,100%,89%,1680873,,,,2023-12-21 07:13:12,,,,
HFRO,NYSE,HIGHLAND OPPORTUNITIES & INCOME FUND,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@nexpoint.com,1-877-665-1287,"300 Crescent Court, Suite 700, Dallas, Texas 75201",https://www.nexpoint.com/nexpoint/contact/,100%,"68,050,000",43010E404,,100%,100%,1710680,,,,2023-12-21 07:12:07,,,,
HFRO-PA,NYSE,HIGHLAND OPPORTUNITIES & INCOME FUND,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@nexpoint.com,1-877-665-1287,"300 Crescent Court, Suite 700, Dallas, Texas 75201",https://www.nexpoint.com/nexpoint/contact/,100%,,,,0%,67%,1710680,,,,2023-12-21 07:12:08,,,,
HFUS,OTC,"Hartford Creative Group, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1482554,,,,,,,,
HFWA,Nasdaq,HERITAGE FINANCIAL CORP /WA/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1046025/000104602522000060/a2022heritageproxy.htm,100%,HFWA@heritagebankNW.com,(360) 943-1500,"201 5th Ave. SW, Olympia, WA 98501",https://hf-wa.com/investor-relations/default.aspx,100%,"35,100,000",42722X106,,100%,100%,1046025,,,,2023-12-21 07:09:43,,,,
HG,NYSE,"Hamilton Insurance Group, Ltd.",,,,,0%,,,,,0%,,,,0%,0%,1593275,,,,,,,,
HGAS,OTC,Global Gas Corp,,,,,0%,,,,,0%,,,,0%,0%,1817232,,,,,,,,
HGASW,OTC,Global Gas Corp,,,,,0%,,,,,0%,,,,0%,0%,1817232,,,,,,,,
HGBL,Nasdaq,Heritage Global Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/849145/000095017022005728/proxy_2022.htm,100%,InvestorRelations@hginc.com,(858) 242-4741,"12625 High Bluff Dr Ste 305, San Diego, California, 92130, United States",https://hginc.com/hg-stock-information/,100%,"36,840,000",4.27E+107,,100%,100%,849145,,,,2023-12-21 07:06:59,,,,
HGEN,Nasdaq,Humanigen Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1293310/000121465922005142/s46220def14a.htm,67%,ir@humanigen.com,(650) 410-3206,"533 Airport Blvd, Suite 400. Burlingame, CA 94010-2013",https://ir.humanigen.com/English/resources/investor-contacts/default.aspx,100%,"103,660,000",444863203,,100%,89%,1293310,,,,2023-12-21 07:05:41,,,,
HGENQ,OTC,"HUMANIGEN, INC",,,,,0%,,,,,0%,,,,0%,0%,1293310,,,,,,,,
HGLB,NYSE,HIGHLAND GLOBAL ALLOCATION FUND,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@nexpoint.com,1-866-745-0264,"200 Crescent Court, Suite 700, Dallas, Texas 75201",https://www.nexpoint.com/nexpoint/contact/,100%,"22,190,000",43010T104,,100%,100%,1622148,,,,2023-12-21 07:04:03,,,,
HGLD,OTC,Patagonia Gold Corp.,,,,,0%,,,,,0%,,,,0%,0%,1551206,,,,,,,,
HGMCF,OTC,HARMONY GOLD MINING CO LTD,,,,,0%,,,,,0%,,,,0%,0%,1023514,,,,,,,,
HGTPW,OTC,"Hagerty, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1840776,,,,,,,,
HGTXU,OTC,HUGOTON ROYALTY TRUST,,,,,0%,,,,,0%,,,,0%,0%,862022,,,,,,,,
HGTY,NYSE,"Hagerty, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1840776/000184077622000065/hgty-2022def14a.htm,67%,investor@hagerty.com,(855) 984-5192,"121 Drivers Edge, Traverse City, MI 49684",https://investor.hagerty.com/resources/investor-contacts/default.aspx,100%,"82,450,000",405166109,,100%,89%,1840776,,,,2023-12-21 07:01:43,,,,
HGTY-WT,NYSE,"Hagerty, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1840776/000184077622000065/hgty-2022def14a.htm,67%,investor@hagerty.com,(855) 984-5192,"121 Drivers Edge, Traverse City, MI 49684",https://investor.hagerty.com/resources/investor-contacts/default.aspx,100%,,,,0%,56%,1840776,,,,2023-12-21 07:01:42,,,,
HGV,NYSE,Hilton Grand Vacations Inc.,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22Hilton Grand Vacations%22+%22transfer+agent%22,100%,,N/A,,https://investors.hgv.com/resources/information-request-form/default.aspx,33%,"117,690,000",43283X105,,100%,78%,1674168,,,,2023-02-27 04:10:26,,,,
HGYN,OTC,HONG YUAN HOLDING GROUP,,,,,0%,,,,,0%,,,,0%,0%,1324759,,,,,,,,
HHC,NYSE,The Howard Hughes Corporation,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1498828/000110465922044394/tm223439-1_def14a.htm,67%,,,,,0%,"49,910,000",44267D107,,100%,56%,1498828,,,,2023-02-27 04:10:26,,,,
HHEGF,OTC,Huahui Education Group Ltd,,,,,0%,,,,,0%,,,,0%,0%,1680935,,,,,,,,
HHGC,Nasdaq,HHG Capital Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1822886/000149315222024301/formdef14a.htm,67%,hhgcapitalcorp@gmail.com,65 66591335,"1 COMMONWEALTH LANE, #03-20, SINGAPORE, SINGAPORE, Singapore, 149544",https://finance.yahoo.com/news/hhg-capital-corporation-announces-signing-123000515.html,100%,"7,480,000",G4R23P103,,100%,89%,1822886,,,,2023-12-21 07:00:13,,,,
HHGCR,Nasdaq,HHG Capital Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1822886/000149315222024301/formdef14a.htm,67%,hhgcapitalcorp@gmail.com,65 66591335,"1 COMMONWEALTH LANE, #03-20, SINGAPORE, SINGAPORE, Singapore, 149544",https://finance.yahoo.com/news/hhg-capital-corporation-announces-signing-123000515.html,100%,,G4R23P145,,50%,72%,1822886,,,,2023-12-21 07:00:15,,,,
HHGCU,Nasdaq,HHG Capital Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1822886/000149315222024301/formdef14a.htm,67%,hhgcapitalcorp@gmail.com,65 66591335,"1 COMMONWEALTH LANE, #03-20, SINGAPORE, SINGAPORE, Singapore, 149544",https://finance.yahoo.com/news/hhg-capital-corporation-announces-signing-123000515.html,100%,,G4R23P137,,50%,72%,1822886,,,,2023-12-21 07:00:15,,,,
HHGCW,Nasdaq,HHG Capital Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1822886/000149315222024301/formdef14a.htm,67%,hhgcapitalcorp@gmail.com,65 66591335,"1 COMMONWEALTH LANE, #03-20, SINGAPORE, SINGAPORE, Singapore, 149544",https://finance.yahoo.com/news/hhg-capital-corporation-announces-signing-123000515.html,100%,,G4R23P129,,50%,72%,1822886,,,,2023-12-21 06:57:31,,,,
HHH,NYSE,Howard Hughes Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1981792,,,,,,,,
HHH-WI,NYSE,Howard Hughes Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1981792,,,,,,,,
HHHEF,OTC,37 CAPITAL INC,,,,,0%,,,,,0%,,,,0%,0%,825171,,,,,,,,
HHLA,NYSE,HH&L Acquisition Co.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1824185/000110465923004238/tm2232342-4_def14a.htm,67%,,(852) 3752 2870,,,33%,"41,400,000",G39714103,,100%,67%,1824185,,,,2023-09-01 20:34:34,,,,
HHLA-UN,NYSE,HH&L Acquisition Co.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1824185/000110465923004238/tm2232342-4_def14a.htm,67%,,(852) 3752 2870,,,33%,,,,0%,33%,1824185,,,,2023-09-01 20:34:33,,,,
HHLA-WT,NYSE,HH&L Acquisition Co.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1824185/000110465923004238/tm2232342-4_def14a.htm,67%,,(852) 3752 2870,,,33%,,,,0%,33%,1824185,,,,2023-09-01 20:34:33,,,,
HHS,Nasdaq,HARTE HANKS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/45919/000143774922009647/hrth20220315_def14a.htm,67%,rob@fnkir.com,(646) 809-4048,"1 Executive Drive, Suite 303, Chelmsford, MA 01824",https://investors.hartehanks.com,100%,"7,030,000",416196202,,100%,89%,45919,,,,2023-12-21 06:53:09,,,,
HI,NYSE,"Hillenbrand, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Hillenbrand%22+%22transfer+agent%22,100%,investors@hillenbrand.com,(812) 931-5036,,https://ir.hillenbrand.com/company-information/contacts,67%,"69,460,000",431571108,,100%,89%,1417398,,,,2023-02-27 04:10:26,,,,
HIBB,Nasdaq,HIBBETT INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1017480/000101748022000090/a2022proxystatement.htm,67%,Gavin.Bell@hibbett.com,(205) 942-4292,"2700 Milan Court, Birmingham, Alabama 35211",https://investors.hibbett.com/websites/hibbett/English/5200/contact-us.html,100%,"12,810,000",428567101,,100%,89%,1017480,,,,2023-12-21 06:50:16,,,,
HIE,NYSE,Miller/Howard High Income Equity Fund,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1519505/000089418922005979/miller-howarddef14aproxytr.htm,100%,cjohnston@mhinvest.com,845-679-9166,"45 PINE GROVE AVE, SUITE 301. Kingston, NY. 12401. United Kingdom",https://www.sec.gov/comments/s7-22-19/s72219-6607314-202796.pdf,100%,"18,690,000",600379101,,100%,100%,1519505,,,,2023-12-21 06:48:37,,,,
HIG,NYSE,"HARTFORD FINANCIAL SERVICES GROUP, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Hartford Financial Services Group%22+%22transfer+agent%22,100%,InvestorRelations@thehartford.com,(860) 547-2537,,https://ir.thehartford.com/contacts/default.aspx,67%,"323,140,000",416515104,,100%,89%,874766,,,,2023-02-27 04:10:26,,,,
HIG-PG,NYSE,"HARTFORD FINANCIAL SERVICES GROUP, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Hartford Financial Services Group%22+%22transfer+agent%22,100%,InvestorRelations@thehartford.com,(860) 547-2537,,https://ir.thehartford.com/contacts/default.aspx,67%,,416515104,,50%,72%,874766,,,,2023-02-27 04:10:26,,,,
HIGR,OTC,Hi-Great Group Holding Co,,,,,0%,,,,,0%,,,,0%,0%,1807616,,,,,,,,
HIHO,Nasdaq,HIGHWAY HOLDINGS LTD,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.highwayholdings.com/_files/ugd/ffcbb4_497f6d18a9ed463381974399e938f064.pdf,33%,roland.kohl@highwayholdings.com,(852) 2344-4248,"Suite 1801, Level 18, Landmark North 39 Lung Sum Avenue, Sheung Shui, New Territories, Hong Kong",https://www.highwayholdings.com/_files/ugd/ffcbb4_497f6d18a9ed463381974399e938f064.pdf,100%,"4,040,000",G4481U106,,100%,78%,1026785,,,,2023-12-21 06:42:35,,,,
HII,NYSE,"HUNTINGTON INGALLS INDUSTRIES, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Huntington Ingalls Industries%22+%22transfer+agent%22,100%,huntington.investor.relations@huntington.com,(757) 380-2104,,https://ir.hii.com/resources/investor-contacts/default.aspx,67%,"39,950,000",446413106,,100%,89%,1501585,,,,2023-02-27 04:10:26,,,,
HILS,Nasdaq,Hillstream BioPharma Inc,Pacific Stock Transfer Company,,,https://www.sec.gov/Archives/edgar/data/1861657/000149315223008143/forms-3.htm,33%,ir@hillstreambio.com,1-908-955-3140,"1200 Route 22 East, Suite 2000, Bridgewater, NJ 08807",https://hillstreambio.com/contact-us/,100%,"11,530,000",432705101,,100%,78%,1861657,,,,2023-12-21 06:38:59,,,,
HIMS,NYSE,"Hims & Hers Health, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://investors.hims.com/resources/investor-faqs/default.aspx,33%,investors@forhims.com,(415) 851-0195,"2269 Chestnut Street, #523, San Francisco, CA 94123",https://investors.hims.com/resources/investor-faqs/default.aspx,100%,"198,760,000",433000106,,100%,78%,1773751,,,,2023-12-21 06:34:45,,,,
HIMX,Nasdaq,"Himax Technologies, Inc.","JPMorgan Chase Bank, N.A. (ADS)",Yes,7806/7835,https://www.himax.com.tw/investors/shareholder-service/,100%,hx_ir@himax.com.tw,886 6 5050880,"No.26, Zilian Road, Xinshi Dist, Tainan City 74148, Taiwan",https://www.himax.com.tw/investors/shareholder-service/,100%,"348,600,000",43289P106,,100%,100%,1342338,,,,2023-12-30 12:33:07,,,,
HIO,NYSE,WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC.,,,,,0%,,,,,0%,"95,100,000",95766K109,,100%,33%,910068,,,,2023-02-27 04:10:26,,,,
HIPO,NYSE,Hippo Holdings Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1828105/000119312522208855/d366946ddef14a.htm,67%,investors@hippo.com,(650)-294-8463,"150 Forest Avenue. 94301-1614, Palo Alto",https://investors.hippo.com/resources/investor-contacts/default.aspx,100%,"572,370,000",433539103,,100%,89%,1828105,,,,2023-12-21 04:59:22,,,,
HIPO-WT,NYSE,Hippo Holdings Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1828105/000119312522208855/d366946ddef14a.htm,67%,investors@hippo.com,(650)-294-8463,"150 Forest Avenue. 94301-1614, Palo Alto",https://investors.hippo.com/resources/investor-contacts/default.aspx,100%,,,,0%,56%,1828105,,,,2023-12-21 04:59:23,,,,
HIPOW,OTC,Hippo Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1828105,,,,,,,,
HIRU,OTC,HIRU Corp,,,,,0%,,,,,0%,,,,0%,0%,925779,,,,,,,,
HIT,Nasdaq,"Health In Tech, Inc.",,,,,0%,,,,,0%,,,,0%,0%,2019505,,,,,,,,
HITC,OTC,Healthcare Integrated Technologies Inc.,,,,,0%,,,,,0%,,,,0%,0%,1584693,,,,,,,,
HITI,Nasdaq,High Tide Inc.,Capital Transfer Agency,,,"https://hightideinc.com/investor-faq/#:~:text=Who%20is%20High%20Tide%27s%20transfer,agent%20is%20Capital%20Transfer%20Agency.",33%,ir@hightideinc.com,1 403-265-4207,"#112, 11127 15 STREET NECALGARY, ABT3K 2M4",https://hightideinc.com/contact/,100%,"70,300,000",42981E401,,100%,78%,1847409,,,,2023-12-21 04:54:46,,,,
HIVE,Nasdaq,HIVE Digital Technologies Ltd.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,"https://www.sec.gov/Archives/edgar/data/1720424/000106299322019141/formf10.htm#:~:text=HIVE%20Blockchain%20Technologies%20Ltd.,-Suite%202500%2C%20700&text=The%20Company%27s%20head%20office%20is,Vancouver%2C%20BC%2C%20V7Y%201B3.",33%,info@hivedigitaltech.com,604-664-1078,"Suite 855, 789 West Pender Street, Vancouver, BC, V6C 1H2",https://hivedigitaltechnologies.com/contact/,100%,"82,250,000",43366H704,,100%,78%,1720424,,,,2023-12-21 04:51:39,,,,
HIW,NYSE,"HIGHWOODS PROPERTIES, INC.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,hannah.true@highwoods.com,919-875-6781,"150 Fayetteville Street, Suite 1400. Raleigh, North Carolina 27601",https://www.highwoods.com/for-our-investors,100%,"105,190,000",431284108,,100%,100%,921082,,,,2023-12-21 04:47:59,,,,
HIX,NYSE,WESTERN ASSET HIGH INCOME FUND II INC.,,,,,0%,,(888) 777-0102,"NewYork,NY10018",,67%,"64,930,000",95766J102,,100%,56%,1058239,,,,2023-08-31 22:30:34,,,,
HJGP,OTC,"Hanjiao Group, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1421819,,,,,,,,
HKD,NYSE,AMTD Digital Inc.,The Bank Of New York Mellon (ADS),,,https://www.sec.gov/Archives/edgar/data/1769731/000119312523272407/d575108dex991.htm,33%,ir@amtdinternational.com,852 3163-3288,"25/F Nexxus Building, 41 Connaught Road Central, Hong Kong",https://ir.amtdinc.com/corporate-profile/default.aspx,100%,"8,370,000",00180N101,,100%,78%,1809691,,,,2023-12-21 04:43:31,,,,
HKHC,OTC,Horizon Kinetics Holding Corp,,,,,0%,,,,,0%,,,,0%,0%,88000,,,,,,,,
HKHGF,OTC,HONGKONG LAND HOLDINGS LTD /FI,,,,,0%,,,,,0%,,,,0%,0%,871464,,,,,,,,
HKIB,NYSE,AMTD IDEA Group,The Bank Of New York Mellon (ADS),,,https://www.sec.gov/Archives/edgar/data/1769731/000119312523272407/d575108dex991.htm,33%,ir@amtdinternational.com,852 3163-3288,"25/F Nexxus Building, 41 Connaught Road Central, Hong Kong",https://ir.amtdinc.com/corporate-profile/default.aspx,100%,,00180G205,,50%,61%,,,,,2023-12-21 04:43:24,,,,
HKIT,Nasdaq,HiTek Global Inc.,,,,,0%,,,,,0%,,,,0%,0%,1742341,,,,,,,,
HKPD,Nasdaq,Hong Kong Pharma Digital Technology Holdings Ltd,,,,,,,,,,,,,,,,2007702,,,,,,,,
HL,NYSE,HECLA MINING CO/DE/,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/719413/000119312522102288/d212622ddef14a.htm,100%,hmc-info@hecla-mining.com,(800.432.5291),"6500 North Mineral Drive, Suite 200, Coeur d’Alene, ID 83815-9408",https://www.hecla.com/contact,100%,"594,390,000",422704106,,100%,100%,719413,,,,2023-12-21 04:29:27,,,,
HL-PB,NYSE,HECLA MINING CO/DE/," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/719413/000119312522102288/d212622ddef14a.htm,67%,hmc-info@hecla-mining.com,(800.432.5291),"6500 North Mineral Drive, Suite 200, Coeur d’Alene, ID 83815-9408",https://www.hecla.com/contact,100%,,,,0%,56%,719413,,,,2023-12-21 04:29:27,,,,
HLBZ,Nasdaq,Helbiz Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1788841/000107997323000191/helbiz_14a.htm,67%,investors@micromobility.com,(323) 240-5796,"32 Old Slip, New York, NY 10005",https://ir.micromobility.com/ir-resources,100%,"26,390,000",42309B204,,100%,89%,1788841,,,,2023-12-21 04:25:50,,,,
HLBZF,OTC,HeidelbergCement AG,,,,,0%,,,,,0%,,,,0%,0%,1400691,,,,,,,,
HLBZW,Nasdaq,Helbiz Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1788841/000107997323000191/helbiz_14a.htm,67%,investors@micromobility.com,(323) 240-5796,"32 Old Slip, New York, NY 10005",https://ir.micromobility.com/ir-resources,100%,,42309B139,,50%,72%,1788841,,,,2023-12-21 04:25:51,,,,
HLCO,OTC,Healing Co Inc.,,,,,0%,,,,,0%,,,,0%,0%,1441082,,,,,,,,
HLEO,OTC,Helio Corp /FL/,,,,,0%,,,,,0%,,,,0%,0%,1953988,,,,,,,,
HLF,NYSE,HERBALIFE LTD.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1180262/000119312523070170/d425752ddef14a.htm,67%,investorrelations@herbalife.com,(310) 410-9600,"800 West Olympic Blvd. Suite 406. Los Angeles, CA 90015",https://ir.herbalife.com/company-information/contacts,100%,"107,860,000",G4412G101,,100%,89%,1180262,,,,2023-12-21 04:24:14,,,,
HLGN,OTC,"Heliogen, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1840292/000121390022031583/def14a0622_heliogen.htm,67%,Louis.Baltimore@Heliogen.com,626.720.4530,"130 W Union St., Pasadena, CA 91103",https://investors.heliogen.com/overview/default.aspx,100%,"190,350,000",4.23E+109,,100%,89%,1840292,,,,2023-12-21 04:21:11,,,,
HLGN-WT,NYSE,"Heliogen, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1840292/000121390022031583/def14a0622_heliogen.htm,67%,Louis.Baltimore@Heliogen.com,626.720.4530,"130 W Union St., Pasadena, CA 91103",https://investors.heliogen.com/overview/default.aspx,100%,,,,0%,56%,1840292,,,,2023-12-21 04:21:14,,,,
HLGNW,OTC,"Heliogen, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1840292,,,,,,,,
HLI,NYSE,"HOULIHAN LOKEY, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1302215/000130221522000063/hli2022-def14a.htm,100%,IR@HL.com,212-331-8225,"10250 Constellation Blvd. 5th Fl. Los Angeles, CA 90067",https://investors.hl.com/home/default.aspx,100%,"49,660,000",441593100,,100%,100%,1302215,,,,2023-12-21 04:17:20,,,,
