Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
IFS,NYSE,Intercorp Financial Services Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,eferrerom@intercorp.com.pe,,"Torre Interbank, Carlos Villaran 140, Lima 13, Peru",https://ifs.com.pe/faq/,67%,"115,450,000",P5626F128,,100%,67%,1615903,,,✔,2023-11-22 19:48:00,,,,
IGA,NYSE,Voya Global Advantage & Premium Opportunity Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"18,200,000",92912R104,,100%,67%,1332943,,,,2023-02-27 04:10:26,,,,
IGAC,Nasdaq,IG Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,goode@igacquisition.com,,"251 Park Avenue South, 8th Floor, New York, NY 10010",https://www.sec.gov/Archives/edgar/data/1819496/000121390022054287/def14a0922_igacquisition.htm,67%,"30,000,000",449534106,,100%,67%,1819496,,,,2023-11-22 18:59:35,,,,
IGACU,Nasdaq,IG Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,goode@igacquisition.com,,"251 Park Avenue South, 8th Floor, New York, NY 10010",https://www.sec.gov/Archives/edgar/data/1819496/000121390022054287/def14a0922_igacquisition.htm,67%,,449534205,,50%,50%,1819496,,,,2023-11-22 18:59:23,,,,
IGACW,Nasdaq,IG Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,goode@igacquisition.com,,"251 Park Avenue South, 8th Floor, New York, NY 10010",https://www.sec.gov/Archives/edgar/data/1819496/000121390022054287/def14a0922_igacquisition.htm,67%,,449534114,,50%,50%,1819496,,,,2023-11-22 18:59:23,,,,
IGC,NYSE,"IGC Pharma, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,igc@imsinvestorrelations.com,(203) 972-9200,,https://investor.igcpharma.com/igc-announces-results-of-its-2023-annual-stockholders-meeting/,67%,"52,530,000",45408X308,,100%,67%,1326205,,,✔,2023-11-22 18:54:03,,,,
IGD,NYSE,Voya GLOBAL EQUITY DIVIDEND & PREMIUM OPPORTUNITY FUND,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"94,980,000",92912T100,,100%,67%,1285890,,,,2023-02-27 04:10:26,,,,
IGEN,OTC,IGEN NETWORKS CORP,,,,,0%,,,,,0%,,,,0%,0%,1393540,,,,,,,,
IGEX,OTC,"Indo Global Exchange(s) Pte, Ltd.",,,,,0%,,,,,0%,,,,0%,0%,1442853,,,,,,,,
IGI,NYSE,Western Asset Investment Grade Defined Opportunity Trust Inc.,,,,,0%,,,,,0%,"10,840,000",95790A101,,100%,33%,1462586,,,,2023-02-27 04:13:49,,,,
IGI,NYSE,Western Asset Investment Grade Opportunity Trust Inc.,,,,,,,,,,,,,,,,1462586,,,,,,,,
IGIC,Nasdaq,International General Insurance Holdings Ltd.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,Robin.Sidders@iginsure.com,44 2072200100 Ext. 8308,,https://www.iginsure.com/investors/,67%,"49,290,000",G4809J106,,100%,78%,1794338,,,✔,2023-11-22 18:47:42,,,,
IGICW,Nasdaq,International General Insurance Holdings Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,Robin.Sidders@iginsure.com,44 2072200100 Ext. 8308,,https://www.iginsure.com/investors/,67%,,G4809J114,,50%,61%,1794338,,,✔,2023-11-22 18:47:43,,,,
IGMS,Nasdaq,"IGM Biosciences, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1496323/000119312522123971/d297791ddef14a.htm,67%,igmbio@argotpartners.com,212-600-1902,,https://investor.igmbio.com/investor-resources/investor-contact,67%,"28,970,000",449585108,,100%,78%,1496323,,,✔,2023-11-22 18:46:05,,,,
IGOT,OTC,"FOMO WORLDWIDE, INC.",,,,,0%,,,,,0%,,,,0%,0%,867028,,,,,,,,
IGPK,OTC,"Integrated Cannabis Solutions, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1002771,,,,,,,,
IGR,NYSE,CBRE GLOBAL REAL ESTATE INCOME FUND,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"116,590,000",12504G100,,100%,67%,1268884,,,,2023-02-27 04:10:26,,,,
IGT,NYSE,International Game Technology PLC,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,investor.relations@igt.com,1 (401) 392-7077,"10 Memorial Boulevard, Providence, RI 02903",https://ir.igt.com/investor-resources/investor-contacts/default.aspx,100%,"202,910,000",G4863A108,,100%,78%,1619762,,,✔,2023-11-22 18:44:35,,,,
IGTA,OTC,Inception Growth Acquisition Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1866838/000121390023016231/def14a0223_inceptiongrow.htm,67%,,,,,0%,"12,990,000",45333D104,,100%,56%,1866838,,,✔,2023-02-27 04:13:44,,,,
IGTAR,OTC,Inception Growth Acquisition Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1866838/000121390023016231/def14a0223_inceptiongrow.htm,67%,,,,,0%,,45333D120,,50%,39%,1866838,,,✔,2023-02-27 04:13:47,,,,
IGTAU,OTC,Inception Growth Acquisition Ltd,,,,,0%,,,,,0%,,,,0%,0%,1866838,,,,,,,,
IGTAW,OTC,Inception Growth Acquisition Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1866838/000121390023016231/def14a0223_inceptiongrow.htm,67%,,,,,0%,,45333D112,,50%,39%,1866838,,,✔,2023-02-27 04:13:53,,,,
IGXT,OTC,IntelGenx Technologies Corp.,,,,,0%,,,,,0%,,,,0%,0%,1098880,,,,,,,,
IH,NYSE,iHuman Inc.,Deutsche Bank Trust Company Americas (ADS),,,,33%,ir@ihuman.com,86-10-5780-6606,,https://ir.ihuman.com/IR-Contacts,67%,"122,290,000",45175B109,,100%,67%,1814423,,,,2023-11-23 18:51:39,,,,
IHD,NYSE,Voya Emerging Markets High Dividend Equity Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"18,530,000",92912P108,,100%,67%,1496292,,,✔,2023-02-27 04:10:26,,,,
IHETW,OTC,"iHeartMedia, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1400891,,,,,,,,
IHG,NYSE,INTERCONTINENTAL HOTELS GROUP PLC /NEW/,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investors@ihg.com,,,https://www.ihgplc.com/en/contact-us/investors,33%,"180,640,000",45857P806,,100%,78%,858446,,,✔,2023-11-22 18:32:51,,,,
IHICF,OTC,IHI Corporation/ADR,,,,,0%,,,,,0%,,,,0%,0%,1567526,,,,,,,,
IHICY,OTC,IHI Corporation/ADR,,,,,0%,,,,,0%,,,,0%,0%,1567526,,,,,,,,
IHIT,NYSE,Invesco High Income 2023 Target Term Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/5094/000119312522178817/d350724ddef14a.htm,100%,ir@invesco.com,(404) 892-0896,"Two Peachtree Pointe 1555 Peachtree Street, N.E., Suite 1800 Atlanta, GA 30309 USA",https://www.invesco.com/corporate/en/contact-us.html,100%,"24,140,000",46135X108,,100%,100%,1682811,,,,2023-12-20 01:35:55,,,,
IHRT,Nasdaq,"iHeartMedia, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22iHeartMedia%22+%22transfer+agent%22,100%,InvestorRelations@iHeartMedia.com,,,https://investors.iheartmedia.com/resources/transfer-agent/default.aspx,33%,"121,550,000",45174J509,,100%,78%,1400891,,,,2023-02-27 04:13:47,,,,
IHRTB,OTC,"iHeartMedia, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1400891,,,,,,,,
IHS,NYSE,IHS Holding Ltd,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,investorrelations@ihstowers.com,,"152 West 57th Street, New York, NY 10019",https://www.ihstowers.com/investors,67%,"327,820,000",G4701H109,,100%,67%,1876183,,,✔,2023-11-22 18:30:47,,,,
IHT,NYSE,INNSUITES HOSPITALITY TRUST,,,,,0%,,,,,0%,"9,120,000",457919108,,100%,33%,82473,,,✔,2023-02-27 04:13:53,,,,
IHTA,NYSE,Invesco High Income 2024 Target Term Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/5094/000119312522178817/d350724ddef14a.htm,100%,ir@invesco.com,(404) 892-0896,"Two Peachtree Pointe 1555 Peachtree Street, N.E., Suite 1800 Atlanta, GA 30309 USA",https://www.invesco.com/corporate/en/contact-us.html,100%,"8,790,000",46136K105,,100%,100%,1698508,,,,2023-12-20 01:35:55,,,,
IIF,NYSE,"MORGAN STANLEY INDIA INVESTMENT FUND, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/904112/000110465922056879/a22-13028_1def14a.htm,100%,,,,,0%,"13,320,000",61745C105,,100%,67%,916618,,,✔,2023-02-27 04:10:26,,,,
III,Nasdaq,Information Services Group Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1371489/000114036123011785/ny20006968x1_def14a.htm,67%,michael.sherrick@isg-one.com,(203) 517-3104,,https://ir.isg-one.com/other-information/information-request/default.aspx,67%,"47,750,000",45675Y104,,100%,78%,1371489,,,✔,2023-11-22 18:21:04,,,,
IIIN,NYSE,INSTEEL INDUSTRIES INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"19,510,000",45774W108,,100%,67%,764401,,,✔,2023-02-27 04:10:26,,,,
IIIV,Nasdaq,"i3 Verticals, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1728688/000172868823000009/i3verticals-2023proxystate.htm,67%,investorrelations@i3verticals.com,,,https://investors.i3verticals.com/investor-resources/investor-contacts,33%,"22,260,000",46571Y107,,100%,67%,1728688,,,✔,2023-11-22 18:19:40,,,,
IIJIF,OTC,INTERNET INITIATIVE JAPAN INC,,,,,0%,,,,,0%,,,,0%,0%,1090633,,,,,,,,
IIJIY,OTC,INTERNET INITIATIVE JAPAN INC,,,,,0%,,,,,0%,,,,0%,0%,1090633,,,,,,,,
IIM,NYSE,Invesco Value Municipal Income Trust,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/5094/000119312522178817/d350724ddef14a.htm,100%,ir@invesco.com,(404) 892-0896,"Two Peachtree Pointe 1555 Peachtree Street, N.E., Suite 1800 Atlanta, GA 30309 USA",https://www.invesco.com/corporate/en/contact-us.html,100%,"47,070,000",46132P108,,100%,100%,885601,,,,2023-12-20 01:36:02,,,,
IINN,Nasdaq,Inspira Technologies OXY B.H.N. Ltd,,,,,0%,,,,,0%,"10,650,000",M53637100,,100%,33%,1837493,,,✔,2023-02-27 04:13:44,,,,
IINNW,Nasdaq,Inspira Technologies OXY B.H.N. Ltd,,,,,0%,,,,,0%,"10,090,000",M53637118,,100%,33%,1837493,,,✔,2023-02-27 04:13:47,,,,
IINX,OTC,"IONIX TECHNOLOGY, INC.",,,,,0%,,,,,0%,,,,0%,0%,1528308,,,,,,,,
IIPR,NYSE,INNOVATIVE INDUSTRIAL PROPERTIES INC,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@iipreit.com,,,https://innovativeindustrialproperties.com/contact/,33%,"27,970,000",45781V101,,100%,56%,1677576,,,,2023-11-22 18:18:25,,,,
IIPR-PA,NYSE,INNOVATIVE INDUSTRIAL PROPERTIES INC,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@iipreit.com,,,https://innovativeindustrialproperties.com/contact/,33%,,,,0%,22%,1677576,,,,2023-11-22 18:18:26,,,,
IIVIP,Nasdaq,Coherent Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,Investor.relations@coherent.com,,,https://www.coherent.com/company/investor-relations,33%,"2,300,000",19247G206,,100%,56%,820318,,,,2023-11-22 18:15:52,,,,
IKNA,Nasdaq,"Ikena Oncology, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,info@ikenaoncology.com,,,https://ir.ikenaoncology.com/investor-resources/investor-faqs,33%,"36,260,000",45175G108,,100%,56%,1835579,,,✔,2023-11-22 18:06:15,,,,
IKT,Nasdaq,"Inhibikase Therapeutics, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,alex.lobo@sternir.com,212-698-8802,,https://www.inhibikase.com/investors/company-information/contacts,67%,"25,230,000",45719W106,,100%,67%,1750149,,,✔,2023-11-22 18:05:06,,,,
ILAG,Nasdaq,Intelligent Living Application Group Inc.,,,,,0%,,,,,0%,"18,060,000",G4804S101,,100%,33%,1814963,,,✔,2023-02-27 04:10:26,,,,
ILAL,OTC,International Land Alliance Inc.,,,,,0%,,,,,0%,,,,0%,0%,1657214,,,,,,,,
ILLMF,OTC,illumin Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1861233,,,,,,,,
ILLR,Nasdaq,AGBA Group Holding Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1769624,,,,,,,,
ILLR,Nasdaq,Triller Group Inc.,,,,,,,,,,,,,,,,1769624,,,,,,,,
ILLRW,Nasdaq,AGBA Group Holding Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1769624,,,,,,,,
ILLRW,Nasdaq,Triller Group Inc.,,,,,,,,,,,,,,,,1769624,,,,,,,,
ILMN,Nasdaq,"ILLUMINA, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Illumina%22+%22transfer+agent%22,100%,ir@illumina.com,(858) 291-6421,,https://investor.illumina.com/resources/default.aspx,67%,"157,300,000",452327109,,100%,89%,1110803,,,,2023-02-27 04:10:26,,,,
ILMNV,Nasdaq,"ILLUMINA, INC.",,,,,0%,,,,,0%,,,,0%,0%,1110803,,,,,,,,
ILPT,Nasdaq,Industrial Logistics Properties Trust,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.sec.gov/Archives/edgar/data/1717307/000110465922038819/tm223486-1_def14a.htm,100%,ir@ilptreit.com,617-219-1489,,https://www.ilptreit.com/investors/investor-resources/contact-us/default.aspx,67%,"65,430,000",456237106,,100%,89%,1717307,,,✔,2023-11-22 18:03:52,,,,
ILST,OTC,INTERNATIONAL STAR INC,,,,,0%,,,,,0%,,,,0%,0%,1100788,,,,,,,,
ILUS,OTC,Ilustrato Pictures International Inc.,,,,,0%,,,,,0%,,,,0%,0%,1496383,,,,,,,,
IMAB,Nasdaq,I-Mab,"Citibank, N.A. (ADS)",,7923,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,IR@i-mabbiopharma.com,,,https://ir.i-mabbiopharma.com/ir-resources/contact-ir,33%,"190,090,000",44975P103,,100%,67%,1778016,,,✔,2023-12-20 02:01:43,,,,
IMACW,Nasdaq,IMAC Holdings Inc,Equity Stock Transfer,,7925,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,kgolodetz@lhai.com,(212) 838-3777,,https://ir.imacregeneration.com/investor-resources/investor-faqs,67%,"27,290,000",44967K112,,100%,78%,1729944,,,✔,2023-12-24 05:34:16,,,,
IMAQ,OTC,International Media Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.sec.gov/Archives/edgar/data/1846235/000110465923002330/tm2231745d2_def14a.htm,100%,investors@imac.org.in,(646) 809-2183,,,67%,"29,550,000",459867107,,100%,89%,1846235,,,,2023-02-27 04:10:26,,,,
IMAQR,OTC,International Media Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.sec.gov/Archives/edgar/data/1846235/000110465923002330/tm2231745d2_def14a.htm,100%,investors@imac.org.in,(646) 809-2183,,,67%,,459867123,,50%,72%,1846235,,,,2023-02-27 04:10:26,,,,
IMAQU,OTC,International Media Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,,100%,investors@imac.org.in,(646) 809-2183,,,67%,"23,800,000",459867206,,100%,89%,1846235,,,,2023-02-27 04:10:26,,,,
IMAQW,OTC,International Media Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.sec.gov/Archives/edgar/data/1846235/000110465923002330/tm2231745d2_def14a.htm,100%,investors@imac.org.in,(646) 809-2183,,,67%,,459867115,,50%,72%,1846235,,,,2023-02-27 04:13:44,,,,
IMAX,NYSE,IMAX CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/921582/000156459022016078/imax-def14a_20220609.htm,67%,,,,,0%,"56,100,000",4.52E+113,,100%,56%,921582,,,✔,2023-02-27 04:13:47,,,,
IMBI,Nasdaq,iMedia Brands Inc,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,kcooper@imediabrands.com,(952) 943-6119,,,67%,"23,180,000",452465206,,100%,89%,870826,,,,2023-02-27 04:13:53,,,,
IMBIL,Nasdaq,iMedia Brands Inc 8.5 Senior Notes Due 2026,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,kcooper@imediabrands.com,(952) 943-6119,,,67%,"3,200,000",452465305,,100%,89%,870826,,,,2023-02-27 04:10:26,,,,
IMCC,Nasdaq,IM Cannabis Corp.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,a.taranko@imcannabis.de,49-157-80554338,,https://investors.imcannabis.com,67%,"69,700,000",44969Q208,,100%,67%,1792030,,,✔,2023-11-22 17:59:17,,,,
IMCI,OTC,INFINITE GROUP INC,,,,,0%,,,,,0%,,,,0%,0%,884650,,,,,,,,
IMCR,Nasdaq,Immunocore Holdings plc,"Citibank, N.A. (ADS)",,,,33%,ir@immunocore.com,1 (215) 384-4781,,https://ir.immunocore.com/ir-resources/contact-us,67%,"43,970,000",45258D105,,100%,67%,1671927,,,✔,2023-12-20 02:01:43,,,,
IMG,Nasdaq,CIMG Inc.,,,,,,,,,,,,,,,,1527613,,,,,,,,
IMGN,Nasdaq,ImmunoGen Inc,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,info@immunogen.com,(781) 895-0600,"830 Winter Street, Waltham, MA 02451-1477",https://investor.immunogen.com/contact-us,100%,"220,710,000",45253H101,,100%,78%,855654,,,✔,2023-11-22 17:51:59,,,,
IMGO,Nasdaq,Imago BioSciences Inc,,,,,0%,,,,,0%,"33,740,000",45250K107,,100%,33%,1623715,,,✔,2023-02-27 04:10:26,,,,
IMH,NYSE,Impac Mortgage Holdings Inc.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1000298/000110465922100044/tm2220326-24_def14a.htm,67%,Justin.Moisio@ImpacMail.com,(949) 475-3988,"4000 MacArthur Blvd., Suite 6000 | Newport Beach, CA | 92660",https://ir.impaccompanies.com,100%,"21,500,000",45254P508,,100%,89%,1000298,,,✔,2023-11-22 17:50:37,,,,
IMII,OTC,INCEPTION MINING INC.,,,,,0%,,,,,0%,,,,0%,0%,1416090,,,,,,,,
IMKTA,Nasdaq,INGLES MARKETS INC,"Wachovia Bank, N.A.",,,https://www.google.com/search?q=%22Ingles Markets%22+%22transfer+agent%22,33%,,,,,0%,"14,370,000",457030104,,100%,44%,50493,,,✔,2023-02-27 04:13:49,,,,
IMMP,Nasdaq,IMMUTEP Ltd,The Bank Of New York Mellon Corporation,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,chris.basta@immutep.com,1 (631) 318-4000,"Sydney, Australia",https://www.immutep.com/contacts/contact.html,100%,"866,240,000",45257L108,,100%,78%,1506184,,,✔,2023-11-22 17:48:52,,,,
IMMR,Nasdaq,IMMERSION CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.sec.gov/Archives/edgar/data/1058811/000162828023006065/immr2023definitiveproxysta.htm,100%,mdodson@immersion.com,(408) 350-8756 ext 5111,"2999 N. E. 191st Street, Suite 610, Aventura, FL, 33180",https://ir.immersion.com/resources#cell-2,100%,"33,510,000",452521107,,100%,100%,1058811,,,✔,2023-11-22 17:45:32,,,,
IMMX,Nasdaq,"Immix Biopharma, Inc.",,,,,0%,,,,,0%,"13,910,000",45258H106,,100%,33%,1873835,,,✔,2023-02-27 04:10:26,,,,
IMNM,Nasdaq,Immunome Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1472012/000110465922053513/tm2213833d1_def14a.htm,100%,investors@immunome.com,,"665 Stockton Drive, Suite 300, Exton, PA 19341.",https://investors.immunome.com/investor-contacts/,67%,"12,130,000",45257U108,,100%,89%,1472012,,,✔,2023-11-22 16:39:07,,,,
IMNN,Nasdaq,"Imunon, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/749647/000149315222002163/formdef14a.htm,67%,,,,,0%,"7,100,000",15117N602,,100%,56%,749647,,,✔,2023-02-27 04:10:26,,,,
IMO,NYSE,IMPERIAL OIL LTD,TSX Trust Company,,,,33%,shareholder.services@esso.ca,1 587 962 4353,"505 Quarry Park Boulevard S.E. Calgary, Alberta",https://www.imperialoil.ca/investors/investor-relations/investor-contacts#Forindividualregisteredshareholderinquiries,100%,"636,680,000",453038408,,100%,78%,49938,,,✔,2023-11-27 21:44:45,,,,
IMOS,Nasdaq,CHIPMOS TECHNOLOGIES INC,"Citibank, N.A.",,7923,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"727,240,000",16965P202,,100%,56%,1123134,,,✔,2023-11-23 23:23:52,,,,
IMPL,Nasdaq,Impel Pharmaceuticals Inc," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1445499/000095017022006205/impl_def_14a_2022.htm,67%,,,,,0%,"23,740,000",45258K109,,100%,56%,1445499,,,✔,2023-02-27 04:10:26,,,,
IMPM,OTC,IMPAC MORTGAGE HOLDINGS INC,,,,,0%,,,,,0%,,,,0%,0%,1000298,,,,,,,,
IMPP,Nasdaq,Imperial Petroleum Inc./Marshall Islands," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,info@imperialpetro.com,,"331, Kifisias Ave 14561 Kifisia, Greece",https://www.imperialpetro.com/index.php/investor-relations/press-releases/98-imperial-petroleum-inc-declares-dividend-on-series-a-preferred-shares-2,67%,"190,250,000",Y3894J104,,100%,67%,1876581,,,✔,2023-11-22 16:30:15,,,,
IMPPP,Nasdaq,Imperial Petroleum Inc./Marshall Islands," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,info@imperialpetro.com,,"331, Kifisias Ave 14561 Kifisia, Greece",https://www.imperialpetro.com/index.php/investor-relations/press-releases/98-imperial-petroleum-inc-declares-dividend-on-series-a-preferred-shares-2,67%,"800,000",Y3894J112,,100%,67%,1876581,,,✔,2023-11-22 16:30:16,,,,
IMRA,Nasdaq,Imara Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,ir@enliventherapeutics.com,,,https://ir.enliventherapeutics.com/ir-resources/faqs,33%,"26,290,000",45249V107,,100%,56%,1672619,,,✔,2023-11-22 16:24:27,,,,
IMRN,Nasdaq,Immuron Ltd,The Bank Of New York Mellon,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"227,800,000",45254U101,,100%,44%,1660046,,,✔,2023-02-27 04:13:44,,,,
IMRX,Nasdaq,Immuneering Corp,,,,,0%,,,,,0%,"26,390,000",4.53E+111,,100%,33%,1790340,,,✔,2023-02-27 04:13:47,,,,
IMTE,Nasdaq,Integrated Media Technology Ltd,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"14,750,000",Q49376108,,100%,56%,1668438,,,✔,2023-02-27 04:10:26,,,,
IMTH,OTC,"INNOVATIVE MEDTECH, INC.",,,,,0%,,,,,0%,,,,0%,0%,1331612,,,,,,,,
IMTX,Nasdaq,Immatics N.V.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,InvestorRelations@immatics.com,1 281 810 7545,,https://investors.immatics.com/contacts,67%,"64,920,000",N44445109,,100%,78%,1809196,,,✔,2023-11-22 16:22:12,,,,
IMTXW,Nasdaq,Immatics N.V.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,InvestorRelations@immatics.com,1 281 810 7545,,https://investors.immatics.com/contacts,67%,,N44445117,,50%,61%,1809196,,,✔,2023-11-22 16:22:17,,,,
IMUC,OTC,"EOM Pharmaceutical Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,822411,,,,,,,,
IMUX,Nasdaq,"IMMUNIC, INC."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1280776/000119380522000690/e621586_def14a-immunic.htm,67%,jessica.breu@imux.com,49 89 2080 477 09,"1200 Avenue of the Americas, Suite 200, New York, NY 10036, USA",https://ir.imux.com/contact-us,100%,"30,570,000",4525EP101,,100%,89%,1280776,,,✔,2023-11-22 16:21:14,,,,
