Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
WFG,NYSE,"WEST FRASER TIMBER CO., LTD",,,,,0%,shareholder@westfraser.com,(416) 777-4426,"885 West Georgia Street, Suite 1500 Vancouver, B.C., V6C 3E8",https://www.westfraser.com/investors/,100%,"84,270,000",952845105,,100%,67%,1402388,,,,2023-12-06 20:18:43,,,,
WFRD,Nasdaq,Weatherford International plc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,33%,investor.relations@weatherford.com,(713) 836-7777,"2000 St. James Place Houston, Texas, USA 77056",https://www.weatherford.com/investor-relations/shareholder-information/investor-contact/,100%,"70,550,000",G48833118,,100%,78%,1603923,,,,2023-12-06 20:18:26,,,,
WGO,NYSE,WINNEBAGO INDUSTRIES INC,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Winnebago Industries%22+%22transfer+agent%22,100%,ir@winnebagoind.com,(952) 829-8600,,,67%,"31,750,000",974637100,,100%,89%,107687,,,,2023-02-27 04:10:26,,,,
WGRX,Nasdaq,"Wellgistics Health, Inc.",,,,,,,,,,,,,,,,2030763,,,,,,,,
WGS,Nasdaq,GeneDx Holdings Corp.,,,,,0%,,,,,0%,,,,0%,0%,1818331,,,,,,,,
WGSWW,Nasdaq,GeneDx Holdings Corp.,,,,,0%,,,,,0%,,,,0%,0%,1818331,,,,,,,,
WH,NYSE,"WYNDHAM HOTELS & RESORTS, INC.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,33%,ir@wyndham.com,(973) 753-6453,,https://investor.wyndhamhotels.com/,67%,"90,330,000",98311A105,,100%,67%,1722684,,,,2023-02-27 04:10:26,,,,
WHD,NYSE,"Cactus, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1699136/000169913622000066/whd-2021def14a.htm,67%,Info@CactusWellhead.com,(713) 626-8800,"920 Memorial City Way, Suite 300, Houston, TX 77024",https://cactuswhd.com/contact-us/,100%,"60,620,000",127203107,,100%,89%,1699136,,,,2023-02-27 04:10:26,,,,
WHEN,OTC,"WORLD HEALTH ENERGY HOLDINGS, INC.",,,,,0%,,,,,0%,,,,0%,0%,943535,,,,,,,,
WHF,Nasdaq,"WhiteHorse Finance, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investorrelations@whitehorsefinance.com,(305) 381-6999,"1450 Brickell Avenue 31st Floor Miami, FL 33131",https://www.whitehorsefinance.com/investors/events-and-presentations/default.aspx,100%,"23,240,000",96524V106,,100%,100%,1552198,,,,2023-12-06 20:18:11,,,,
WHFCL,Nasdaq,"WhiteHorse Finance, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1552198,,,,,,,,
WHG,NYSE,WESTWOOD HOLDINGS GROUP INC,,,,,0%,IR@westwoodgroup.com,(214) 756-6900,"200 Crescent Court, Suite 1200 Dallas, Texas 75201",https://westwoodgroup.com/contact/investor-relations/,100%,"8,460,000",961765104,,100%,67%,1165002,,,,2023-12-06 20:18:02,,,,
WHLM,OTC,"Wilhelmina International, Inc.",Securities Transfer Corporation,,7841,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"5,160,000",968235200,,100%,56%,1013706,,,✔,2023-12-15 08:48:10,,,,
WHLR,Nasdaq,"Wheeler Real Estate Investment Trust, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1527541/000121390022022741/def14a0422_wheeler.htm,100%,afranklin@whlr.us,(757) 627-9088,"2529 Virginia Beach Blvd, Virginia Beach, VA 23452",https://www.whlr.us/contact/,100%,"9,790,000",963025705,,100%,100%,1527541,,,,2023-12-22 18:35:35,,,,
WHLRD,Nasdaq,"Wheeler Real Estate Investment Trust, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1527541/000121390022022741/def14a0422_wheeler.htm,100%,afranklin@whlr.us,(757) 627-9088,"2529 Virginia Beach Blvd, Virginia Beach, VA 23452",https://www.whlr.us/contact/,100%,"3,150,000",963025606,,100%,100%,1527541,,,,2023-12-22 18:35:34,,,,
WHLRL,Nasdaq,"Wheeler Real Estate Investment Trust, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1527541/000121390022022741/def14a0422_wheeler.htm,100%,afranklin@whlr.us,(757) 627-9088,"2529 Virginia Beach Blvd, Virginia Beach, VA 23452",https://www.whlr.us/contact/,100%,,963025804,,50%,83%,1527541,,,✔,2023-12-22 18:35:31,,,,
WHLRP,Nasdaq,"Wheeler Real Estate Investment Trust, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1527541/000121390022022741/def14a0422_wheeler.htm,100%,afranklin@whlr.us,(757) 627-9088,"2529 Virginia Beach Blvd, Virginia Beach, VA 23452",https://www.whlr.us/contact/,100%,"2,300,000",963025309,,100%,100%,1527541,,,,2023-09-10 19:26:28,,,,
WHLT,OTC,CHASE PACKAGING CORP,,,,,0%,,,,,0%,,,,0%,0%,1025771,,,,,,,,
WHR,NYSE,WHIRLPOOL CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Whirlpool%22+%22transfer+agent%22,100%,investor_relations@whirlpool.com,,,https://ir.whlr.us/company-information/faq,33%,"54,510,000",963320106,,100%,78%,106640,,,,2023-12-06 20:17:54,,,,
WHSI,OTC,"WEARABLE HEALTH SOLUTIONS, INC.",,,,,0%,,,,,0%,,,,0%,0%,1443089,,,,,,,,
WIA,NYSE,WESTERN ASSET INFLATION-LINKED INCOME FUND,,,,,0%,,,,,0%,"23,320,000",95766Q106,,100%,33%,1254370,,,✔,2023-02-27 04:10:26,,,,
WILC,Nasdaq,G WILLI FOOD INTERNATIONAL LTD,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"13,870,000",M52523103,,100%,56%,1030997,,,✔,2023-02-27 04:10:26,,,,
WIMI,Nasdaq,WiMi Hologram Cloud Inc.,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,pr@wimiar.com,(646) 975-9495,,,67%,"173,420,000",97264L100,,100%,89%,1770088,,,,2023-02-27 04:10:26,,,,
WINA,Nasdaq,WINMARK CORP,EQUINITI TRUST COMPANY,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,winmark.information@winmarkcorporation.com,(763) 520-8500,"605 Highway 169 N, Suite 400 Minneapolis, MN 55441",https://winmarkcorporation.com/contact-us/,100%,"3,440,000",974250102,,100%,78%,908315,,,,2023-12-06 20:17:44,,,,
WING,Nasdaq,Wingstop Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,IR@wingstop.com,(972) 331-8484,,https://ir.wingstop.com/investor-resources/investor-contacts/default.aspx,67%,"29,910,000",974155103,,100%,89%,1636222,,,,2023-02-27 04:10:26,,,,
WINR,OTC,SIMPLICITY ESPORTS & GAMING Co,,,,,0%,,,,,0%,,,,0%,0%,1708410,,,,,,,,
WINSF,OTC,Wins Finance Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1640251,,,,,,,,
WINT,Nasdaq,WINDTREE THERAPEUTICS INC /DE/,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/946486/000143774923000812/wint20230110_def14a.htm,67%,,,,https://ir.windtreetx.com/contact-ir,0%,"30,630,000",97382D303,,100%,56%,946486,,,,2023-02-27 04:13:44,,,,
WINTW,OTC,WINDTREE THERAPEUTICS INC /DE/,,,,,0%,,,,,0%,,,,0%,0%,946486,,,,,,,,
WINV,OTC,WinVest Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1854463/000149315222030993/formdef14a.htm,67%,,,,,0%,"14,380,000",97655B109,,100%,56%,1854463,,,,2023-02-27 04:13:47,,,,
WINVR,OTC,WinVest Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1854463/000149315222030993/formdef14a.htm,67%,,,,,0%,,97655B125,,50%,39%,1854463,,,✔,2023-02-27 04:13:49,,,,
WINVU,OTC,WinVest Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,1854463,,,,,,,,
WINVW,OTC,WinVest Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1854463/000149315222030993/formdef14a.htm,67%,,,,,0%,,97655B117,,50%,39%,1854463,,,,2023-04-29 17:16:29,,,,
WIRE,Nasdaq,ENCORE WIRE CORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Encore Wire%22+%22transfer+agent%22,100%,web.investor@encorewire.com,(972) 562-9473,"1329 Millwood Road, McKinney, Texas 75069",https://www.encorewire.com/investors/index.html,100%,"19,130,000",292562105,,100%,100%,850460,,,,2023-12-06 20:17:27,,,,
WISA,Nasdaq,"WISA TECHNOLOGIES, INC.",VStock Transfer LLC,,,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,33%,summit@lhai.com,(415) 433-3777,"WiSA Technologies, Inc. 15268 NW Greenbrier Pkwy Beaverton, OR 97006",https://ir.wisatechnologies.com/company-information/contacts,100%,"16,950,000",86633R203,,100%,78%,1682149,,,,2023-12-21 07:21:26,,,,
WISH,Nasdaq,Contextlogic Inc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1822250/000114036123010911/ny20006182x2_def14a.htm,100%,,,,,0%,"609,000,000",21077C107,,100%,67%,1822250,,,✔,2023-02-27 04:10:26,,,,
WIT,NYSE,WIPRO LTD,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investor.relations@wipro.com,91 80 28440011 (Extn. 226143),"General Manager, Investor Relations Wipro Limited Doddakannelli Sarjapur Road Bangalore 560 035",https://www.wipro.com/investors/investor-contacts/,100%,"5,485,470,000",97651M109,,100%,100%,1123799,,,,2023-12-06 20:17:12,,,,
WIW,NYSE,WESTERN ASSET INFLATION-LINKED OPPORTUNITIES & INCOME FUND,,,,,0%,,,,,0%,"61,180,000",95766R104,,100%,33%,1267902,,,✔,2023-02-27 04:10:26,,,,
WIX,Nasdaq,Wix.com Ltd.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"57,250,000",M98068105,,100%,56%,1576789,,,✔,2023-02-27 04:10:26,,,,
WK,NYSE,WORKIVA INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.sec.gov/Archives/edgar/data/1445305/000144530522000074/workivaproxy2022.htm,100%,investor@workiva.com,(515) 663-4493,"2900 University Boulevard, Ames, IA 50010.",https://investor.workiva.com/investors/resources/,100%,"48,460,000",98139A105,,100%,100%,1445305,,,,2023-02-27 04:10:26,,,,
WKC,NYSE,WORLD KINECT CORP,,,,,0%,,,,,0%,,,,0%,0%,789460,,,,,,,,
WKEY,Nasdaq,Wisekey International Holding S.A.,EQUINITI TRUST COMPANY,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,lcati@equityny.com,1 212 836-9611,"Avenue Louis-Casaï 581216 Cointrin, Switzerland",https://www.wisekey.com/company/investors/,100%,"108,090,000",97727L309,,100%,78%,1738699,,,✔,2023-12-22 02:46:49,,,,
WKHS,Nasdaq,Workhorse Group Inc.,Empire Stock Transfer Inc.,,7844,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,WKHS@gatewayir.com,(949) 574-3860,"Workhorse Group, Inc. 3600 Park 42 Dr, Suite 160E Sharonville, OH 45241",https://ir.workhorse.com/,100%,"163,740,000",98138J206,,100%,89%,1425287,,,,2023-12-06 20:16:50,,,,
WKME,Nasdaq,WalkMe Ltd.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,33%,,,"71 Stevenson Street, Floor 20 San Francisco, CA 94105 (855) 492-5563",https://ir.walkme.com/shareholders/contact-ir,33%,"84,510,000",M97628107,,100%,56%,1847584,,,,2023-02-27 04:13:47,,,,
WKSP,Nasdaq,Worksport Ltd,,,,,0%,,,,,0%,"17,090,000",98139Q209,,100%,33%,1096275,,,,2023-02-27 04:13:49,,,,
WKSPW,Nasdaq,Worksport Ltd,,,,,0%,,,,,0%,,98139Q118,,50%,17%,1096275,,,,2023-02-27 04:13:53,,,,
WLAC,Nasdaq,Willow Lane Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,2032379,,,,,,,,
WLACU,Nasdaq,Willow Lane Acquisition Corp.,,,,,,,,,,,,,,,,2032379,,,,,,,,
WLDN,Nasdaq,"Willdan Group, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,akaschalk@willdan.com,(310) 922-5643,"2401 East Katella Avenue, Suite 300, Anaheim, California 92806",https://ir.willdangroup.com/investor-faqs,100%,"13,280,000",96924N100,,100%,100%,1370450,,,,2023-02-27 04:10:26,,,,
WLDS,Nasdaq,Wearable Devices Ltd.,,,,,0%,,,"Wearable Devices Ltd - HQ Hata'asiya 2 street Yokneam Illit 2069803, Israel",https://www.wearabledevices.co.il/contact,33%,"15,010,000",M97838102,,100%,44%,1887673,,,,2023-12-06 20:16:41,,,,
WLDSW,Nasdaq,Wearable Devices Ltd.,,,,,0%,,,"Wearable Devices Ltd - HQ Hata'asiya 2 street Yokneam Illit 2069803, Israel",https://www.wearabledevices.co.il/contact,33%,,M97838110,,50%,28%,1887673,,,,2023-12-06 20:16:29,,,,
WLFC,Nasdaq,WILLIS LEASE FINANCE CORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"6,100,000",970646105,,100%,67%,1018164,,,✔,2023-02-27 04:10:26,,,,
WLGS,Nasdaq,"WANG & LEE GROUP, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1899658,,,,,,,,
WLK,NYSE,WESTLAKE CORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22Westlake%22+%22transfer+agent%22,100%,investorrelations@westlake.com,(713) 960-9111,,"https://www.westlake.com/fr/investor-relations/annual-reports#:~:text=INVESTOR%20RELATIONS&text=If%20you%20need%20more%20information,at%20investorrelations%40westlake.com.",67%,"127,960,000",960413102,,100%,89%,1262823,,,,2023-02-27 04:10:26,,,,
WLKP,NYSE,Westlake Chemical Partners LP,,,,,0%,investorrelations@westlake.com,(713) 585-2900,"2801 Post Oak Blvd., Suite 600, Houston, TX 77056",https://investors.wlkpartners.com/corporate-profile/default.aspx,100%,"35,210,000",960417103,,100%,67%,1604665,,,,2023-12-06 20:16:00,,,,
WLLAW,OTC,Chord Energy Corp,,,,,0%,,,,,0%,,,,0%,0%,1486159,,,,,,,,
WLLAW,OTC,Whiting Holdings LLC,,,,,0%,,,,,0%,,,,0%,0%,1255474,,,,,,,,
WLLBW,OTC,Chord Energy Corp,,,,,0%,,,,,0%,,,,0%,0%,1486159,,,,,,,,
WLLBW,OTC,Whiting Holdings LLC,,,,,0%,,,,,0%,,,,0%,0%,1255474,,,,,,,,
WLMIF,OTC,Wilmar International Ltd,,,,,0%,,,,,0%,,,,0%,0%,1449566,,,,,,,,
WLMIY,OTC,Wilmar International Ltd,,,,,0%,,,,,0%,,,,0%,0%,1449566,,,,,,,,
WLMS,NYSE,Williams Industrial Services Group Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.sec.gov/Archives/edgar/data/1136294/000110465922037036/tm223507d1_def14a.htm,100%,cwitty@darrowir.com,6464389385,"100 Crescent Centre Parkway Tucker, GA 30084",https://ir.wisgrp.com/contacts,100%,"26,560,000",96951A104,,100%,100%,1136294,,,,2023-12-06 20:15:45,,,,
WLMSQ,OTC,"NOS4-1, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1136294,,,,,,,,
WLSS,OTC,Welsis Corp.,,,,,0%,,,,,0%,,,,0%,0%,1887912,,,,,,,,
WLY,NYSE,"JOHN WILEY & SONS, INC.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,33%,brian.campbell@wiley.com,(201) 748-6874,"111 River Street Hoboken, NJ 07030",https://investors.wiley.com/resources/investor-contacts/default.aspx,100%,"46,670,000",968223206,,100%,78%,107140,,,,2023-12-06 20:15:25,,,,
WLYB,NYSE,"JOHN WILEY & SONS, INC.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,33%,brian.campbell@wiley.com,(201) 748-6874,"111 River Street Hoboken, NJ 07030",https://investors.wiley.com/resources/investor-contacts/default.aspx,100%,"9,030,000",968223305,,100%,78%,107140,,,,2023-12-06 20:15:21,,,,
WLYW,OTC,"Wally World Media, Inc",,,,,0%,,,,,0%,,,,0%,0%,1555214,,,,,,,,
WM,NYSE,WASTE MANAGEMENT INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Waste Management%22+%22transfer+agent%22,100%,eegl@wm.com,,,,33%,"413,340,000",94106L109,,100%,78%,823768,,,,2023-02-27 04:10:26,,,,
WMB,NYSE,"WILLIAMS COMPANIES, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Williams%22+%22transfer+agent%22,100%,investorrelations@williams.com,(800) 600-3782,,,67%,"1,218,530,000",969457100,,100%,89%,107263,,,,2023-02-27 04:10:26,,,,
WMC,NYSE,Western Asset Mortgage Capital Corporation,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,33%,,(310) 622-8223,"Western Asset Mortgage Capital Corporation c/o Financial Profiles, Inc. 11601 Wilshire Blvd. Suite 1920 Los Angeles, CA 90025",https://www.westernassetmcc.com/contact/,67%,"6,040,000",95790D204,,100%,67%,1465885,,,,2023-12-06 20:15:03,,,,
WMG,Nasdaq,Warner Music Group Corp.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.google.com/search?q=%22Warner Music Group%22+%22transfer+agent%22,67%,investor.relations@wmg.com,(212) 275-4850,,,67%,"137,200,000",934550203,,100%,78%,1319161,,,,2023-02-27 04:10:26,,,,
WMK,NYSE,WEIS MARKETS INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Weis Markets%22+%22transfer+agent%22,100%,,,,,0%,"26,900,000",948849104,,100%,67%,105418,,,✔,2023-02-27 04:10:26,,,,
WMLLF,OTC,Wealth Minerals Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1077640,,,,,,,,
WMPN,Nasdaq,William Penn Bancorporation,,,,,0%,info@williampenn.bank,(800) 845-3577,,https://www.williampenn.bank/contact/,67%,"14,660,000",96927A105,,100%,56%,1828376,,,,2023-02-27 04:10:26,,,,
WMS,NYSE,"ADVANCED DRAINAGE SYSTEMS, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1604028/000160402822000040/proxyfy2022.htm,100%,investorrelations@ads-pipe.com,(800) 733-7473,"4640 Trueman Boulevard Hilliard, OH 43026",https://investors.ads-pipe.com/events-and-presentations/investor-presentations/default.aspx,100%,"83,570,000",00790R104,,100%,100%,1604028,,,,2023-02-27 04:10:26,,,,
WMT,NYSE,Walmart Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Walmart%22+%22transfer+agent%22,100%,ir@walmart.com,,,,33%,"2,714,240,000",931142103,,100%,78%,104169,,,,2023-02-27 04:10:26,,,,
WNBD,OTC,Winning Brands Corp,,,,,0%,,,,,0%,,,,0%,0%,1114898,,,,,,,,
WNC,NYSE,WABASH NATIONAL Corp,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.sec.gov/Archives/edgar/data/879526/000119312522088062/d276329ddef14a.htm,100%,ryan.reed@onewabash.com,(765) 490-5664,"Wabash c/o Investor Relations 1000 Sagamore Pkwy S Lafayette, IN 47905",https://ir.onewabash.com/resources/default.aspx,100%,"48,550,000",929566107,,100%,100%,879526,,,,2023-12-06 20:14:46,,,,
WNDW,OTC,"SolarWindow Technologies, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1071840,,,,,,,,
WNEB,Nasdaq,"Western New England Bancorp, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1157647/000138713122004101/wneb-def14a_051122.htm,100%,,,,,0%,"22,310,000",958892101,,100%,67%,1157647,,,✔,2023-02-27 04:13:44,,,,
WNFT,OTC,Worldwide NFT Inc.,,,,,0%,,,,,0%,,,,0%,0%,1528188,,,,,,,,
WNLV,OTC,Winvest Group Ltd,,,,,0%,,,,,0%,,,,0%,0%,1558740,,,,,,,,
WNNR,NYSE,Andretti Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,ir@andrettiacquisition.com,(646) 200-8876,,https://andrettiacquisition.com/investor-relations/default.aspx,67%,"23,000,000",G26735103,,100%,89%,1843714,,,,2023-02-27 04:13:53,,,,
WNNR-UN,NYSE,Andretti Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,,100%,ir@andrettiacquisition.com,(646) 200-8876,,https://andrettiacquisition.com/investor-relations/default.aspx,67%,,,,0%,56%,1843714,,,,2023-02-27 04:10:26,,,,
WNNR-WT,NYSE,Andretti Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,ir@andrettiacquisition.com,(646) 200-8876,,https://andrettiacquisition.com/investor-relations/default.aspx,67%,,,,0%,56%,1843714,,,,2023-02-27 04:10:26,,,,
WNRS,OTC,"WINNERS, INC.",,,,,0%,,,,,0%,,,,0%,0%,1587603,,,,,,,,
WNS,NYSE,WNS (HOLDINGS) LTD,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,David.Mackey@wns.com,(248) 630-5197,,https://wnsnorthamerica.gcs-web.com/shareholder-services/contact-ir,67%,"48,160,000",92932M101,,100%,89%,1356570,,,,2023-02-27 04:10:26,,,,
WNW,Nasdaq,Meiwu Technology Co Ltd,,,,,0%,,,,,0%,"32,970,000",G9604C107,,100%,33%,1787803,,,✔,2023-02-27 04:10:26,,,,
WOEN,OTC,WOLF ENERGY SERVICES INC.,,,,,0%,,,,,0%,,,,0%,0%,1043894,,,,,,,,
WOK,Nasdaq,WORK Medical Technology Group LTD,,,,,0%,,,,,0%,,,,0%,0%,1929783,,,,,,,,
WOLF,NYSE,"WOLFSPEED, INC.",,,,,0%,investorrelations@wolfspeed.com,,,https://investor.wolfspeed.com/resources/investor-contacts/default.aspx,33%,"124,200,000",977852102,,100%,44%,895419,,,,2023-02-27 04:10:26,,,,
WOLTF,OTC,WOLTERS KLUWER N V /FI,,,,,0%,,,,,0%,,,,0%,0%,861967,,,,,,,,
WOLV,OTC,Wolverine Resources Corp.,,,,,0%,,,,,0%,,,,0%,0%,1424404,,,,,,,,
WONDF,OTC,WonderFi Technologies Inc.,,,,,0%,,,,,0%,,,,0%,0%,1882839,,,,,,,,
WOOF,Nasdaq,"Petco Health & Wellness Company, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805,https://www.google.com/search?q=%22Petco Health and Wellness%22+%22transfer+agent%22,100%,,,,https://ir.petco.com/shareholder-resources/contact-ir/,0%,"227,920,000",71601V105,,100%,67%,1826470,,,,2023-02-27 04:10:26,,,,
WOPEF,OTC,WOODSIDE ENERGY GROUP LTD,,,,,0%,,,,,0%,,,,0%,0%,844551,,,,,,,,
WOR,NYSE,"WORTHINGTON ENTERPRISES, INC.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,No,7824,https://www.google.com/search?q=%22Worthington Industries%22+%22transfer+agent%22,100%,marcus.rogier@worthingtonindustries.com,(614) 840-4663,,,67%,"49,530,000",981811102,,100%,89%,108516,,,,2023-02-27 04:10:26,,,,
WORX,Nasdaq,SCWorx Corp.,Transfer Online,,7837,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@scworx.com,,,https://ir.scworx.com/contacts,33%,"11,740,000",78396V109,,100%,67%,1674227,,,,2023-12-07 21:28:56,,,,
WOW,NYSE,"WideOpenWest, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.sec.gov/Archives/edgar/data/1701051/000104746917003405/a2232135zs-1a.htm,33%,andrew.posen@wowinc.com,303-927-4935,"7887 East Belleview Avenue Suite 1000 Englewood, CO 80111 United States",https://ir.wowway.com/investor-relations/overview/default.aspx,100%,"87,730,000",96758W101,,100%,78%,1701051,,,✔,2023-12-22 02:53:57,,,,
WOWI,OTC,METRO ONE TELECOMMUNICATIONS INC,,,,,0%,,,,,0%,,,,0%,0%,920990,,,,,,,,
